id;scene;friendly_name;location;type;x;y;renderscene;rendertype;context;room;game
0x00012;MARKET_CHILD_DAY;Day - Balcony 4;OOT Market Wonder Item Day 4;wonder;197;298;MARKET_CHILD_DAY;wonder;All;0;oot
0x00013;MARKET_CHILD_DAY;Day - Balcony 5;OOT Market Wonder Item Day 5;wonder;198;363;MARKET_CHILD_DAY;wonder;All;0;oot
0x00005;MARKET_CHILD_NIGHT;Night - Balcony 1;OOT Market Wonder Item Night 1;wonder;200;168;MARKET_CHILD_NIGHT;wonder;All;0;oot
0x00006;MARKET_CHILD_NIGHT;Night - Balcony 2;OOT Market Wonder Item Night 2;wonder;196;314;MARKET_CHILD_NIGHT;wonder;All;0;oot
0x28;MARKET_POTION_SHOP;Item 1;OOT Market Potion Shop Item 1;shop;360;297;MARKET_POTION_SHOP;shop;All;0;oot
0x29;MARKET_POTION_SHOP;Item 2;OOT Market Potion Shop Item 2;shop;416;297;MARKET_POTION_SHOP;shop;All;0;oot
0x2a;MARKET_POTION_SHOP;Item 3;OOT Market Potion Shop Item 3;shop;360;340;MARKET_POTION_SHOP;shop;All;0;oot
0x2b;MARKET_POTION_SHOP;Item 4;OOT Market Potion Shop Item 4;shop;416;340;MARKET_POTION_SHOP;shop;All;0;oot
0x2c;MARKET_POTION_SHOP;Item 5;OOT Market Potion Shop Item 5;shop;500;297;MARKET_POTION_SHOP;shop;All;0;oot
0x2d;MARKET_POTION_SHOP;Item 6;OOT Market Potion Shop Item 6;shop;556;297;MARKET_POTION_SHOP;shop;All;0;oot
0x2e;MARKET_POTION_SHOP;Item 7;OOT Market Potion Shop Item 7;shop;500;340;MARKET_POTION_SHOP;shop;All;0;oot
0x2f;MARKET_POTION_SHOP;Item 8;OOT Market Potion Shop Item 8;shop;556;340;MARKET_POTION_SHOP;shop;All;0;oot
0x01;RANCH_HOUSE_SILO;Heart Piece;OOT Lon Lon Ranch Silo HP;collectible;751;262;SILO;collectible;All;0;oot
TALON_BOTTLE;RANCH_HOUSE_SILO;Bottle;OOT Lon Lon Ranch Talon Bottle;npc;485;402;RANCH_HOUSE_SILO;npc;Child;0;oot
0x0200;RANCH_HOUSE_SILO;Pot 1;OOT Lon Lon Ranch Talon House Pot 1;pot;359;439;RANCH_HOUSE_SILO;pot;All;0;oot
0x0201;RANCH_HOUSE_SILO;Pot 2;OOT Lon Lon Ranch Talon House Pot 2;pot;359;421;RANCH_HOUSE_SILO;pot;All;0;oot
0x0202;RANCH_HOUSE_SILO;Pot 3;OOT Lon Lon Ranch Talon House Pot 3;pot;358;355;RANCH_HOUSE_SILO;pot;All;0;oot
SARIA_SONG;SACRED_FOREST_MEADOW;Saria's Song;OOT Saria's Song;npc;263;253;SACRED_FOREST_MEADOW;npc;Child;0;oot
SHEIK_FOREST;SACRED_FOREST_MEADOW;Minuet of Forest;OOT Sacred Meadow Sheik Song;npc;399;391;SACRED_FOREST_MEADOW;npc;Adult;0;oot
0x73;SACRED_FOREST_MEADOW;Night Adult;OOT Sacred Meadow GS Night Adult;gs;1001;90;SACRED_FOREST_MEADOW;gs;Adult;0;oot
0x0000f;SACRED_FOREST_MEADOW;Entrance;OOT Sacred Meadow Wonder Item Entrance;wonder;1688;437;SACRED_FOREST_MEADOW;wonder;All;0;oot
0x0000c;SACRED_FOREST_MEADOW;Maze 1;OOT Sacred Meadow Wonder Item Maze 1;wonder;1388;384;SACRED_FOREST_MEADOW;wonder;All;0;oot
0x0000d;SACRED_FOREST_MEADOW;Maze 2;OOT Sacred Meadow Wonder Item Maze 2;wonder;1418;277;SACRED_FOREST_MEADOW;wonder;All;0;oot
0x0000e;SACRED_FOREST_MEADOW;Maze 3;OOT Sacred Meadow Wonder Item Maze 3;wonder;1039;209;SACRED_FOREST_MEADOW;wonder;All;0;oot
0x00010;SACRED_FOREST_MEADOW;Maze 4;OOT Sacred Meadow Wonder Item Maze 4;wonder;995;383;SACRED_FOREST_MEADOW;wonder;All;0;oot
0x00011;SACRED_FOREST_MEADOW;Maze 5;OOT Sacred Meadow Wonder Item Maze 5;wonder;1317;277;SACRED_FOREST_MEADOW;wonder;All;0;oot
SHOOTING_GAME_CHILD;SHOOTING_GALLERY;Reward;OOT Shooting Gallery Child;npc;616;354;MARKET_SHOOTING;npc;All;0;oot
SHOOTING_GAME_ADULT;SHOOTING_GALLERY;Reward;OOT Shooting Gallery Adult;npc;616;354;KAKARIKO_SHOOTING;npc;All;0;oot
0x01;TEMPLE_FIRE;Jail 1;OOT Fire Temple Jail 1 Chest;chest;138;367;TEMPLE_FIRE;chest;All;9;oot
0x00;TEMPLE_FIRE;Boss Key - Side;OOT Fire Temple Boss Key Side Chest;chest;687;179;TEMPLE_FIRE;chest;All;8;oot
0x0c;TEMPLE_FIRE;Boss Key;OOT Fire Temple Boss Key Chest;chest;278;235;TEMPLE_FIRE;chest;All;8;oot
0x04;TEMPLE_FIRE;Lava Room - North Jail;OOT Fire Temple Lava Room North Jail Chest;chest;54;353;TEMPLE_FIRE;chest;All;0;oot
0x02;TEMPLE_FIRE;Lava Room - South Jail;OOT Fire Temple Lava Room South Jail Chest;chest;909;279;TEMPLE_FIRE;chest;All;0;oot
0x03;TEMPLE_FIRE;Maze;OOT Fire Temple Maze Chest;chest;36;262;TEMPLE_FIRE;chest;All;3;oot
0x08;TEMPLE_FIRE;Maze - Jail;OOT Fire Temple Maze Jail Chest;chest;890;245;TEMPLE_FIRE;chest;All;3;oot
0x0a;TEMPLE_FIRE;Map;OOT Fire Temple Map;chest;401;304;TEMPLE_FIRE;chest;All;5;oot
0x06;TEMPLE_FIRE;Above Maze;OOT Fire Temple Above Maze Chest;chest;70;183;TEMPLE_FIRE;chest;All;3;oot
0x0b;TEMPLE_FIRE;Below Maze;OOT Fire Temple Below Maze Chest;chest;350;514;TEMPLE_FIRE;chest;All;3;oot
0x07;TEMPLE_FIRE;Compass;OOT Fire Temple Compass;chest;52;402;TEMPLE_FIRE;chest;All;6;oot
0x05;TEMPLE_FIRE;Megaton Hammer;OOT Fire Temple Hammer;chest;640;142;TEMPLE_FIRE;chest;All;7;oot
0x09;TEMPLE_FIRE;Ring Jail;OOT Fire Temple Ring Jail;chest;430;552;TEMPLE_FIRE;chest;All;7;oot
0x0d;TEMPLE_FIRE;Scarecrow;OOT Fire Temple Scarecrow Chest;chest;352;126;TEMPLE_FIRE;chest;All;1;oot
0x28;TEMPLE_FIRE;Lava Side Room;OOT Fire Temple GS Lava Side Room;gs;472;176;TEMPLE_FIRE;gs;All;2;oot
0x29;TEMPLE_FIRE;Hammer Statues;OOT Fire Temple GS Hammer Statues;gs;823;499;TEMPLE_FIRE;gs;All;8;oot
0x2a;TEMPLE_FIRE;Maze - Fake Wall;OOT Fire Temple GS Maze;gs;725;311;TEMPLE_FIRE;gs;All;3;oot
0x2c;TEMPLE_FIRE;Scarecrow - Wall;OOT Fire Temple GS Scarecrow Wall;gs;251;227;TEMPLE_FIRE;gs;All;1;oot
0x2b;TEMPLE_FIRE;Scarecrow - Top;OOT Fire Temple GS Scarecrow Top;gs;398;187;TEMPLE_FIRE;gs;All;1;oot
0x011a;TEMPLE_FIRE;Lava Room 1;OOT Fire Temple Pot Lava Room 1;pot;287;247;TEMPLE_FIRE;pot;All;0;oot
0x011b;TEMPLE_FIRE;Lava Room 2;OOT Fire Temple Pot Lava Room 2;pot;299;246;TEMPLE_FIRE;pot;All;0;oot
0x011c;TEMPLE_FIRE;Lava Room 3;OOT Fire Temple Pot Lava Room 3;pot;310;245;TEMPLE_FIRE;pot;All;0;oot
0x0208;TEMPLE_FIRE;Pre-Boss Room 1;OOT Fire Temple Pot Pre-Boss Room 1;pot;750;194;TEMPLE_FIRE;pot;All;9;oot
0x0209;TEMPLE_FIRE;Pre-Boss Room 2;OOT Fire Temple Pot Pre-Boss Room 2;pot;737;197;TEMPLE_FIRE;pot;All;9;oot
0x020a;TEMPLE_FIRE;Pre-Boss Room 3;OOT Fire Temple Pot Pre-Boss Room 3;pot;763;200;TEMPLE_FIRE;pot;All;9;oot
0x020b;TEMPLE_FIRE;Pre-Boss Room 4;OOT Fire Temple Pot Pre-Boss Room 4;pot;750;204;TEMPLE_FIRE;pot;All;9;oot
0x0a33;TEMPLE_FIRE;Before Miniboss 1;OOT Fire Temple Pot Before Miniboss 1;pot;772;479;TEMPLE_FIRE;pot;All;6;oot
0x0a34;TEMPLE_FIRE;Before Miniboss 2;OOT Fire Temple Pot Before Miniboss 2;pot;775;468;TEMPLE_FIRE;pot;All;6;oot
0x0a35;TEMPLE_FIRE;Before Miniboss 3;OOT Fire Temple Pot Before Miniboss 3;pot;670;342;TEMPLE_FIRE;pot;All;6;oot
0x0a36;TEMPLE_FIRE;Before Miniboss 4;OOT Fire Temple Pot Before Miniboss 4;pot;657;338;TEMPLE_FIRE;pot;All;6;oot
0x0a37;TEMPLE_FIRE;Ring 1;OOT Fire Temple Pot Ring 1;pot;774;248;TEMPLE_FIRE;pot;All;6;oot
0x0a38;TEMPLE_FIRE;Ring 2;OOT Fire Temple Pot Ring 2;pot;764;250;TEMPLE_FIRE;pot;All;6;oot
0x0a39;TEMPLE_FIRE;Ring 3;OOT Fire Temple Pot Ring 3;pot;779;227;TEMPLE_FIRE;pot;All;6;oot
0x0a3a;TEMPLE_FIRE;Ring 4;OOT Fire Temple Pot Ring 4;pot;771;221;TEMPLE_FIRE;pot;All;6;oot
0x00e02;TEMPLE_FIRE;Small Crate 1;OOT Fire Temple Crate 1;crate;223;440;TEMPLE_FIRE;crate;All;7;oot
0x00e03;TEMPLE_FIRE;Small Crate 2;OOT Fire Temple Crate 2;crate;200;440;TEMPLE_FIRE;crate;All;7;oot
0x00600;TEMPLE_FIRE;Ledge Above Main 1;OOT Fire Temple Heart Ledge Above Main 1;heart;449;527;TEMPLE_FIRE;heart;All;1;oot
0x00601;TEMPLE_FIRE;Ledge Above Main 2;OOT Fire Temple Heart Ledge Above Main 2;heart;438;531;TEMPLE_FIRE;heart;All;1;oot
0x00602;TEMPLE_FIRE;Ledge Above Main 3;OOT Fire Temple Heart Ledge Above Main 3;heart;429;536;TEMPLE_FIRE;heart;All;1;oot
0x01007;TEMPLE_FIRE;Map Room 1;OOT Fire Temple Heart Map Room 1;heart;385;443;TEMPLE_FIRE;heart;All;5;oot
0x01008;TEMPLE_FIRE;Map Room 2;OOT Fire Temple Heart Map Room 2;heart;402;362;TEMPLE_FIRE;heart;All;5;oot
0x01009;TEMPLE_FIRE;Map Room 3;OOT Fire Temple Heart Map Room 3;heart;119;274;TEMPLE_FIRE;heart;All;5;oot
0x01506;TEMPLE_FIRE;Elevator 1;OOT Fire Temple Heart Elevator 1;heart;316;170;TEMPLE_FIRE;heart;All;4;oot
0x01507;TEMPLE_FIRE;Elevator 2;OOT Fire Temple Heart Elevator 2;heart;346;170;TEMPLE_FIRE;heart;All;4;oot
0x01508;TEMPLE_FIRE;Elevator 3;OOT Fire Temple Heart Elevator 3;heart;329;162;TEMPLE_FIRE;heart;All;4;oot
0x02;TEMPLE_FIRE;Early Lower Left;OOT MQ Fire Temple Early Lower Left Chest;chest;0;0;MQ_TEMPLE_FIRE;chest;All;0;oot_mq
0x07;TEMPLE_FIRE;Pre-Boss;OOT MQ Fire Temple Pre-Boss Chest;chest;0;0;MQ_TEMPLE_FIRE;chest;All;0;oot_mq
0x00;TEMPLE_FIRE;Megaton Hammer;OOT MQ Fire Temple Hammer Chest;chest;0;0;MQ_TEMPLE_FIRE;chest;All;0;oot_mq
0x0c;TEMPLE_FIRE;Map;OOT MQ Fire Temple Map Chest;chest;0;0;MQ_TEMPLE_FIRE;chest;All;0;oot_mq
0x04;TEMPLE_FIRE;Boss Key;OOT MQ Fire Temple Boss Key Chest;chest;0;0;MQ_TEMPLE_FIRE;chest;All;0;oot_mq
0x01;TEMPLE_FIRE;Lava Room - Goron;OOT MQ Fire Temple 1f Lava Room Goron Chest;chest;0;0;MQ_TEMPLE_FIRE;chest;All;0;oot_mq
0x03;TEMPLE_FIRE;Maze - Lower;OOT MQ Fire Temple Maze Lower Chest;chest;0;0;MQ_TEMPLE_FIRE;chest;All;0;oot_mq
0x06;TEMPLE_FIRE;Maze - Upper;OOT MQ Fire Temple Maze Upper Chest;chest;0;0;MQ_TEMPLE_FIRE;chest;All;0;oot_mq
0x08;TEMPLE_FIRE;Maze - Side Room;OOT MQ Fire Temple Maze Side Room Chest;chest;0;0;MQ_TEMPLE_FIRE;chest;All;0;oot_mq
0x0b;TEMPLE_FIRE;Compass;OOT MQ Fire Temple Compass Chest;chest;0;0;MQ_TEMPLE_FIRE;chest;All;0;oot_mq
0x05;TEMPLE_FIRE;Topmost;OOT MQ Fire Temple Topmost Chest;chest;0;0;MQ_TEMPLE_FIRE;chest;All;0;oot_mq
0x1c;TEMPLE_FIRE;Flare Dancer Key;OOT MQ Fire Temple Flare Dancer Key;collectible;0;0;MQ_TEMPLE_FIRE;collectible;All;0;oot_mq
0x2a;TEMPLE_FIRE;Burning Block;OOT MQ Fire Temple GS Burning Block;gs;0;0;MQ_TEMPLE_FIRE;gs;All;0;oot_mq
0x28;TEMPLE_FIRE;Lava Room;OOT MQ Fire Temple GS 1f Lava Room;gs;0;0;MQ_TEMPLE_FIRE;gs;All;0;oot_mq
0x2c;TEMPLE_FIRE;Fire Walls - Side Room;OOT MQ Fire Temple GS Fire Walls Side Room;gs;0;0;MQ_TEMPLE_FIRE;gs;All;0;oot_mq
0x2b;TEMPLE_FIRE;Fire Walls - Middle;OOT MQ Fire Temple GS Fire Walls Middle;gs;0;0;MQ_TEMPLE_FIRE;gs;All;0;oot_mq
0x29;TEMPLE_FIRE;Topmost;OOT MQ Fire Temple GS Topmost;gs;0;0;MQ_TEMPLE_FIRE;gs;All;0;oot_mq
0x0009;TEMPLE_FIRE;Entrance 1;OOT MQ Fire Temple Pot Entrance 1;pot;0;0;MQ_TEMPLE_FIRE;pot;All;0;oot_mq
0x000a;TEMPLE_FIRE;Entrance 2;OOT MQ Fire Temple Pot Entrance 2;pot;0;0;MQ_TEMPLE_FIRE;pot;All;0;oot_mq
0x0111;TEMPLE_FIRE;Lava Room - Left;OOT MQ Fire Temple Pot Lava Room Left;pot;0;0;MQ_TEMPLE_FIRE;pot;All;0;oot_mq
0x0112;TEMPLE_FIRE;Lava Room - Alcove;OOT MQ Fire Temple Pot Lava Room Alcove;pot;0;0;MQ_TEMPLE_FIRE;pot;All;0;oot_mq
0x0113;TEMPLE_FIRE;Lava Room - Right;OOT MQ Fire Temple Pot Lava Room Right;pot;0;0;MQ_TEMPLE_FIRE;pot;All;0;oot_mq
0x0208;TEMPLE_FIRE;Pre-Boss 1;OOT MQ Fire Temple Pot Pre-Boss 1;pot;0;0;MQ_TEMPLE_FIRE;pot;All;0;oot_mq
0x0209;TEMPLE_FIRE;Pre-Boss 2;OOT MQ Fire Temple Pot Pre-Boss 2;pot;0;0;MQ_TEMPLE_FIRE;pot;All;0;oot_mq
0x0601;TEMPLE_FIRE;Bridge Above Lava Room 1;OOT MQ Fire Temple Pot Bridge Above Lava Room 1;pot;0;0;MQ_TEMPLE_FIRE;pot;All;0;oot_mq
0x0602;TEMPLE_FIRE;Bridge Above Lava Room 2;OOT MQ Fire Temple Pot Bridge Above Lava Room 2;pot;0;0;MQ_TEMPLE_FIRE;pot;All;0;oot_mq
0x0603;TEMPLE_FIRE;Bridge Above Lava Room 3;OOT MQ Fire Temple Pot Bridge Above Lava Room 3;pot;0;0;MQ_TEMPLE_FIRE;pot;All;0;oot_mq
0x0a2f;TEMPLE_FIRE;Maze - Back Right 1;OOT MQ Fire Temple Pot Fire Maze Room Back Right 1;pot;0;0;MQ_TEMPLE_FIRE;pot;All;0;oot_mq
0x0a30;TEMPLE_FIRE;Maze - Back Right 2;OOT MQ Fire Temple Pot Fire Maze Room Back Right 2;pot;0;0;MQ_TEMPLE_FIRE;pot;All;0;oot_mq
0x0a31;TEMPLE_FIRE;Maze - Right 1;OOT MQ Fire Temple Pot Fire Maze Room Right 1;pot;0;0;MQ_TEMPLE_FIRE;pot;All;0;oot_mq
0x0a32;TEMPLE_FIRE;Maze - Right 2;OOT MQ Fire Temple Pot Fire Maze Room Right 2;pot;0;0;MQ_TEMPLE_FIRE;pot;All;0;oot_mq
0x0a33;TEMPLE_FIRE;Maze - Left 1;OOT MQ Fire Temple Pot Fire Maze Room Left 1;pot;0;0;MQ_TEMPLE_FIRE;pot;All;0;oot_mq
0x0a34;TEMPLE_FIRE;Maze - Left 2;OOT MQ Fire Temple Pot Fire Maze Room Left 2;pot;0;0;MQ_TEMPLE_FIRE;pot;All;0;oot_mq
0x1005;TEMPLE_FIRE;Grids Above Lava 1;OOT MQ Fire Temple Pot Grids Above Lava 1;pot;0;0;MQ_TEMPLE_FIRE;pot;All;0;oot_mq
0x1006;TEMPLE_FIRE;Grids Above Lava 2;OOT MQ Fire Temple Pot Grids Above Lava 2;pot;0;0;MQ_TEMPLE_FIRE;pot;All;0;oot_mq
0x1208;TEMPLE_FIRE;Hammer Loop 1;OOT MQ Fire Temple Pot Hammer Loop 1;pot;0;0;MQ_TEMPLE_FIRE;pot;All;0;oot_mq
0x1209;TEMPLE_FIRE;Hammer Loop 2;OOT MQ Fire Temple Pot Hammer Loop 2;pot;0;0;MQ_TEMPLE_FIRE;pot;All;0;oot_mq
0x120a;TEMPLE_FIRE;Hammer Loop 3;OOT MQ Fire Temple Pot Hammer Loop 3;pot;0;0;MQ_TEMPLE_FIRE;pot;All;0;oot_mq
0x120b;TEMPLE_FIRE;Hammer Loop 4;OOT MQ Fire Temple Pot Hammer Loop 4;pot;0;0;MQ_TEMPLE_FIRE;pot;All;0;oot_mq
0x120c;TEMPLE_FIRE;Hammer Loop 5;OOT MQ Fire Temple Pot Hammer Loop 5;pot;0;0;MQ_TEMPLE_FIRE;pot;All;0;oot_mq
0x120d;TEMPLE_FIRE;Hammer Loop 6;OOT MQ Fire Temple Pot Hammer Loop 6;pot;0;0;MQ_TEMPLE_FIRE;pot;All;0;oot_mq
0x120e;TEMPLE_FIRE;Hammer Loop 7;OOT MQ Fire Temple Pot Hammer Loop 7;pot;0;0;MQ_TEMPLE_FIRE;pot;All;0;oot_mq
0x120f;TEMPLE_FIRE;Hammer Loop 8;OOT MQ Fire Temple Pot Hammer Loop 8;pot;0;0;MQ_TEMPLE_FIRE;pot;All;0;oot_mq
0x130d;TEMPLE_FIRE;Boss Key Room 1;OOT MQ Fire Temple Pot Boss Key Room 1;pot;0;0;MQ_TEMPLE_FIRE;pot;All;0;oot_mq
0x130e;TEMPLE_FIRE;Boss Key Room 2;OOT MQ Fire Temple Pot Boss Key Room 2;pot;0;0;MQ_TEMPLE_FIRE;pot;All;0;oot_mq
0x00f01;TEMPLE_FIRE;Stalfos;OOT MQ Fire Temple Hammer Loop Stalfos Big Fairy;fairy_spot;0;0;MQ_TEMPLE_FIRE;fairy_spot;All;0;oot_mq
0x01207;TEMPLE_FIRE;Iron Knuckle;OOT MQ Fire Temple Hammer Loop Iron Knuckle Big Fairy;fairy_spot;0;0;MQ_TEMPLE_FIRE;fairy_spot;All;0;oot_mq
0x01502;TEMPLE_FIRE;Heart 1;OOT MQ Fire Temple Heart 1;heart;0;0;MQ_TEMPLE_FIRE;heart;All;0;oot_mq
0x01503;TEMPLE_FIRE;Heart 2;OOT MQ Fire Temple Heart 2;heart;0;0;MQ_TEMPLE_FIRE;heart;All;0;oot_mq
0x01504;TEMPLE_FIRE;Heart 3;OOT MQ Fire Temple Heart 3;heart;0;0;MQ_TEMPLE_FIRE;heart;All;0;oot_mq
0x00406;TEMPLE_FIRE;Shortcut Room - Face 1;OOT MQ Fire Temple Wonder Item Shortcut Room 1;wonder;0;0;MQ_TEMPLE_FIRE;wonder;All;0;oot_mq
0x00407;TEMPLE_FIRE;Shortcut Room - Face 2;OOT MQ Fire Temple Wonder Item Shortcut Room 2;wonder;0;0;MQ_TEMPLE_FIRE;wonder;All;0;oot_mq
0x00408;TEMPLE_FIRE;Shortcut Room - Face 3;OOT MQ Fire Temple Wonder Item Shortcut Room 3;wonder;0;0;MQ_TEMPLE_FIRE;wonder;All;0;oot_mq
0x00513;TEMPLE_FIRE;Maze - Face;OOT MQ Fire Temple Wonder Item East Maze;wonder;0;0;MQ_TEMPLE_FIRE;wonder;All;0;oot_mq
0x00706;TEMPLE_FIRE;East Tower Climb - Small Face 1;OOT MQ Fire Temple Wonder Item East Climb First 1;wonder;0;0;MQ_TEMPLE_FIRE;wonder;All;0;oot_mq
0x00707;TEMPLE_FIRE;East Tower Climb - Small Face 2;OOT MQ Fire Temple Wonder Item East Climb First 2;wonder;0;0;MQ_TEMPLE_FIRE;wonder;All;0;oot_mq
0x00704;TEMPLE_FIRE;East Tower Climb - Large Face 1;OOT MQ Fire Temple Wonder Item East Climb Second 1;wonder;0;0;MQ_TEMPLE_FIRE;wonder;All;0;oot_mq
0x00705;TEMPLE_FIRE;East Tower Climb - Large Face 2;OOT MQ Fire Temple Wonder Item East Climb Second 2;wonder;0;0;MQ_TEMPLE_FIRE;wonder;All;0;oot_mq
0x00a2a;TEMPLE_FIRE;Fire Maze - Face;OOT MQ Fire Temple Wonder Item Fire Maze;wonder;0;0;MQ_TEMPLE_FIRE;wonder;All;0;oot_mq
0x00c00;TEMPLE_FIRE;After Flare Dancer - Face;OOT MQ Fire Temple Wonder Item After Flare Dancer;wonder;0;0;MQ_TEMPLE_FIRE;wonder;All;0;oot_mq
0x00e01;TEMPLE_FIRE;Staircase - Face;OOT MQ Fire Temple Wonder Item Staircase;wonder;0;0;MQ_TEMPLE_FIRE;wonder;All;0;oot_mq
0x01000;TEMPLE_FIRE;Torch Room - Face;OOT MQ Fire Temple Wonder Item Torch Room;wonder;0;0;MQ_TEMPLE_FIRE;wonder;All;0;oot_mq
0x01309;TEMPLE_FIRE;Boss Key Room - Hookshot;OOT MQ Fire Temple Wonder Item Boss Key Room Hookshot;wonder;0;0;MQ_TEMPLE_FIRE;wonder;All;0;oot_mq
0x0130a;TEMPLE_FIRE;Boss Key Room - Bow;OOT MQ Fire Temple Wonder Item Boss Key Room Bow;wonder;0;0;MQ_TEMPLE_FIRE;wonder;All;0;oot_mq
0x0020a;TEMPLE_FIRE;Pre-Boss Room - Tall Ledge Low 1;OOT MQ Fire Temple Pre-Boss Room Tall Ledge Low Large Crate 1;crate;0;0;MQ_TEMPLE_FIRE;crate;All;0;oot_mq
0x0020b;TEMPLE_FIRE;Pre-Boss Room - Tall Ledge Low 2;OOT MQ Fire Temple Pre-Boss Room Tall Ledge Low Large Crate 2;crate;0;0;MQ_TEMPLE_FIRE;crate;All;0;oot_mq
0x0020c;TEMPLE_FIRE;Pre-Boss Room - Tall Ledge Middle;OOT MQ Fire Temple Pre-Boss Room Tall Ledge Middle Large Crate;crate;0;0;MQ_TEMPLE_FIRE;crate;All;0;oot_mq
0x0020d;TEMPLE_FIRE;Pre-Boss Room - Near Cage 1;OOT MQ Fire Temple Pre-Boss Room Near Cage Large Crate 1;crate;0;0;MQ_TEMPLE_FIRE;crate;All;0;oot_mq
0x0020e;TEMPLE_FIRE;Pre-Boss Room - Near Cage 2;OOT MQ Fire Temple Pre-Boss Room Near Cage Large Crate 2;crate;0;0;MQ_TEMPLE_FIRE;crate;All;0;oot_mq
0x0020f;TEMPLE_FIRE;Pre-Boss Room - Tall Ledge Top;OOT MQ Fire Temple Pre-Boss Room Tall Ledge Top Large Crate;crate;0;0;MQ_TEMPLE_FIRE;crate;All;0;oot_mq
0x0040a;TEMPLE_FIRE;Cell Below Maze 1;OOT MQ Fire Temple Cell Below Maze Large Crate 1;crate;0;0;MQ_TEMPLE_FIRE;crate;All;0;oot_mq
0x0040b;TEMPLE_FIRE;Cell Below Maze 2;OOT MQ Fire Temple Cell Below Maze Large Crate 2;crate;0;0;MQ_TEMPLE_FIRE;crate;All;0;oot_mq
0x0040c;TEMPLE_FIRE;Cell Below Maze 3;OOT MQ Fire Temple Cell Below Maze Large Crate 3;crate;0;0;MQ_TEMPLE_FIRE;crate;All;0;oot_mq
0x0040d;TEMPLE_FIRE;Cell Below Maze 4;OOT MQ Fire Temple Cell Below Maze Large Crate 4;crate;0;0;MQ_TEMPLE_FIRE;crate;All;0;oot_mq
0x0040e;TEMPLE_FIRE;Cell Below Maze 5;OOT MQ Fire Temple Cell Below Maze Large Crate 5;crate;0;0;MQ_TEMPLE_FIRE;crate;All;0;oot_mq
0x0040f;TEMPLE_FIRE;Cell Below Maze 6;OOT MQ Fire Temple Cell Below Maze Large Crate 6;crate;0;0;MQ_TEMPLE_FIRE;crate;All;0;oot_mq
0x00518;TEMPLE_FIRE;Maze Room - Upper Cage Large Crate 1;OOT MQ Fire Temple Maze Room Upper Cage Large Crate 1;crate;0;0;MQ_TEMPLE_FIRE;crate;All;0;oot_mq
0x00519;TEMPLE_FIRE;Maze Room - Upper Cage Large Crate 2;OOT MQ Fire Temple Maze Room Upper Cage Large Crate 2;crate;0;0;MQ_TEMPLE_FIRE;crate;All;0;oot_mq
0x0051a;TEMPLE_FIRE;Maze Room - Upper Cage Large Crate 3;OOT MQ Fire Temple Maze Room Upper Cage Large Crate 3;crate;0;0;MQ_TEMPLE_FIRE;crate;All;0;oot_mq
0x0051b;TEMPLE_FIRE;Maze Room - Lower Cage Large Crate 1;OOT MQ Fire Temple Maze Room Lower Cage Large Crate 1;crate;0;0;MQ_TEMPLE_FIRE;crate;All;0;oot_mq
0x0051c;TEMPLE_FIRE;Maze Room - Lower Cage Large Crate 2;OOT MQ Fire Temple Maze Room Lower Cage Large Crate 2;crate;0;0;MQ_TEMPLE_FIRE;crate;All;0;oot_mq
0x0051d;TEMPLE_FIRE;Maze Room - Lower Cage Large Crate 3;OOT MQ Fire Temple Maze Room Lower Cage Large Crate 3;crate;0;0;MQ_TEMPLE_FIRE;crate;All;0;oot_mq
0x00520;TEMPLE_FIRE;Maze Room - Upper Cage Small Crate 1;OOT MQ Fire Temple Maze Room Upper Cage Small Crate 1;crate;0;0;MQ_TEMPLE_FIRE;crate;All;0;oot_mq
0x00521;TEMPLE_FIRE;Maze Room - Upper Cage Small Crate 2;OOT MQ Fire Temple Maze Room Upper Cage Small Crate 2;crate;0;0;MQ_TEMPLE_FIRE;crate;All;0;oot_mq
0x01008;TEMPLE_FIRE;Lava Room - Near Cage Large Crate;OOT MQ Fire Temple 3F Lava Room Near Cage Large Crate;crate;0;0;MQ_TEMPLE_FIRE;crate;All;0;oot_mq
0x01009;TEMPLE_FIRE;Lava Room - Lower Large Crate 1;OOT MQ Fire Temple 3F Lava Room Lower Large Crate 1;crate;0;0;MQ_TEMPLE_FIRE;crate;All;0;oot_mq
0x0100a;TEMPLE_FIRE;Lava Room - Lower Large Crate 2;OOT MQ Fire Temple 3F Lava Room Lower Large Crate 2;crate;0;0;MQ_TEMPLE_FIRE;crate;All;0;oot_mq
0x0100b;TEMPLE_FIRE;Lava Room - High Ledge Large Crate;OOT MQ Fire Temple 3F Lava Room High Ledge Large Crate;crate;0;0;MQ_TEMPLE_FIRE;crate;All;0;oot_mq
0x0100c;TEMPLE_FIRE;Lava Room - Lower Large Crate 3;OOT MQ Fire Temple 3F Lava Room Lower Large Crate 3;crate;0;0;MQ_TEMPLE_FIRE;crate;All;0;oot_mq
0x0100d;TEMPLE_FIRE;Lava Room - Near Cage Small Crate 1;OOT MQ Fire Temple 3F Lava Room Near Cage Small Crate 1;crate;0;0;MQ_TEMPLE_FIRE;crate;All;0;oot_mq
0x0100e;TEMPLE_FIRE;Lava Room - Near Cage Small Crate 2;OOT MQ Fire Temple 3F Lava Room Near Cage Small Crate 2;crate;0;0;MQ_TEMPLE_FIRE;crate;All;0;oot_mq
