id;scene;friendly_name;location;type;x;y;z;renderscene;rendertype;context;room;game;requierements;tooltip
0x11;ROMANI_RANCH;Right Front;MM Romani Ranch Barn Cow Right Front;cow;440;200;0;RANCH_HOUSE_BARN;cow;All;0;mm;Powder Keg, Goron Mask (MM), Clock (Day 1), Fairy Ocarina / Ocarina of Time, Epona's Song (MM), C-Up + C-Left + C-Right buttons (MM), Soul of Cows (MM);Play <b>Epona's Song</b> next to the cow
0x00023;ROMANI_RANCH;Flooting Balloon;MM Romani Ranch Crate;crate;367;172;0;ROMANI_RANCH;crate;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
CREMIA_ESCORT;ROMANI_RANCH;Cremia Escort;MM Romani Ranch Cremia Escort;npc;359;122;0;ROMANI_RANCH;npc;All;0;mm;Powder Keg, Goron Mask (MM), Bow (MM), Clock (Night 1), Clock (Night 2), Soul of Romani/Cremia;After saving the cows from the <b>Aliens</b> speak to <b>Romani</b> on night 2 to escort her to town
SONG_EPONA;ROMANI_RANCH;Epona's Song;MM Romani Ranch Epona Song;npc;270;165;0;ROMANI_RANCH;npc;All;0;mm;Powder Keg, Goron Mask (MM), Bow (MM), Soul of Romani/Cremia;Speak to <b>Cremia</b> and shoot all balloons within the given time
0x0001c;ROMANI_RANCH;Pack 1 - Grass 1;MM Romani Ranch Grass Pack 1 Grass 01;grass;478;534;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x1001c;ROMANI_RANCH;Pack 1 - Grass 2;MM Romani Ranch Grass Pack 1 Grass 02;grass;463;553;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x2001c;ROMANI_RANCH;Pack 1 - Grass 3;MM Romani Ranch Grass Pack 1 Grass 03;grass;440;545;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x3001c;ROMANI_RANCH;Pack 1 - Grass 4;MM Romani Ranch Grass Pack 1 Grass 04;grass;437;521;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x4001c;ROMANI_RANCH;Pack 1 - Grass 5;MM Romani Ranch Grass Pack 1 Grass 05;grass;457;531;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x5001c;ROMANI_RANCH;Pack 1 - Grass 6;MM Romani Ranch Grass Pack 1 Grass 06;grass;475;545;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x6001c;ROMANI_RANCH;Pack 1 - Grass 7;MM Romani Ranch Grass Pack 1 Grass 07;grass;451;552;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x7001c;ROMANI_RANCH;Pack 1 - Grass 8;MM Romani Ranch Grass Pack 1 Grass 08;grass;434;534;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x8001c;ROMANI_RANCH;Pack 1 - Grass 9;MM Romani Ranch Grass Pack 1 Grass 09;grass;444;511;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x9001c;ROMANI_RANCH;Pack 1 - Grass 10;MM Romani Ranch Grass Pack 1 Grass 10;grass;457;507;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0xa001c;ROMANI_RANCH;Pack 1 - Grass 11;MM Romani Ranch Grass Pack 1 Grass 11;grass;470;511;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0xb001c;ROMANI_RANCH;Pack 1 - Grass 12;MM Romani Ranch Grass Pack 1 Grass 12;grass;477;521;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x0001d;ROMANI_RANCH;Pack 2 - Grass 1;MM Romani Ranch Grass Pack 2 Grass 01;grass;303;517;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x1001d;ROMANI_RANCH;Pack 2 - Grass 2;MM Romani Ranch Grass Pack 2 Grass 02;grass;301;541;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x2001d;ROMANI_RANCH;Pack 2 - Grass 3;MM Romani Ranch Grass Pack 2 Grass 03;grass;277;548;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x3001d;ROMANI_RANCH;Pack 2 - Grass 4;MM Romani Ranch Grass Pack 2 Grass 04;grass;260;530;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x4001d;ROMANI_RANCH;Pack 2 - Grass 5;MM Romani Ranch Grass Pack 2 Grass 05;grass;283;527;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x5001d;ROMANI_RANCH;Pack 2 - Grass 6;MM Romani Ranch Grass Pack 2 Grass 06;grass;304;530;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x6001d;ROMANI_RANCH;Pack 2 - Grass 7;MM Romani Ranch Grass Pack 2 Grass 07;grass;289;549;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x7001d;ROMANI_RANCH;Pack 2 - Grass 8;MM Romani Ranch Grass Pack 2 Grass 08;grass;266;541;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x8001d;ROMANI_RANCH;Pack 2 - Grass 9;MM Romani Ranch Grass Pack 2 Grass 09;grass;263;517;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x9001d;ROMANI_RANCH;Pack 2 - Grass 10;MM Romani Ranch Grass Pack 2 Grass 10;grass;270;507;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0xa001d;ROMANI_RANCH;Pack 2 - Grass 11;MM Romani Ranch Grass Pack 2 Grass 11;grass;283;503;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0xb001d;ROMANI_RANCH;Pack 2 - Grass 12;MM Romani Ranch Grass Pack 2 Grass 12;grass;296;507;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x0001e;ROMANI_RANCH;Pack 3 - Grass 1;MM Romani Ranch Grass Pack 3 Grass 01;grass;704;436;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x1001e;ROMANI_RANCH;Pack 3 - Grass 2;MM Romani Ranch Grass Pack 3 Grass 02;grass;680;443;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x2001e;ROMANI_RANCH;Pack 3 - Grass 3;MM Romani Ranch Grass Pack 3 Grass 03;grass;663;425;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x3001e;ROMANI_RANCH;Pack 3 - Grass 4;MM Romani Ranch Grass Pack 3 Grass 04;grass;673;402;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x4001e;ROMANI_RANCH;Pack 3 - Grass 5;MM Romani Ranch Grass Pack 3 Grass 05;grass;686;422;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x5001e;ROMANI_RANCH;Pack 3 - Grass 6;MM Romani Ranch Grass Pack 3 Grass 06;grass;692;444;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x6001e;ROMANI_RANCH;Pack 3 - Grass 7;MM Romani Ranch Grass Pack 3 Grass 07;grass;669;436;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x7001e;ROMANI_RANCH;Pack 3 - Grass 8;MM Romani Ranch Grass Pack 3 Grass 08;grass;666;412;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x8001e;ROMANI_RANCH;Pack 3 - Grass 9;MM Romani Ranch Grass Pack 3 Grass 09;grass;686;398;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x9001e;ROMANI_RANCH;Pack 3 - Grass 10;MM Romani Ranch Grass Pack 3 Grass 10;grass;699;402;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0xa001e;ROMANI_RANCH;Pack 3 - Grass 11;MM Romani Ranch Grass Pack 3 Grass 11;grass;706;412;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0xb001e;ROMANI_RANCH;Pack 3 - Grass 12;MM Romani Ranch Grass Pack 3 Grass 12;grass;707;425;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x0001f;ROMANI_RANCH;Pack 4 - Grass 1;MM Romani Ranch Grass Pack 4 Grass 01;grass;587;146;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x1001f;ROMANI_RANCH;Pack 4 - Grass 2;MM Romani Ranch Grass Pack 4 Grass 02;grass;563;153;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x2001f;ROMANI_RANCH;Pack 4 - Grass 3;MM Romani Ranch Grass Pack 4 Grass 03;grass;546;135;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x3001f;ROMANI_RANCH;Pack 4 - Grass 4;MM Romani Ranch Grass Pack 4 Grass 04;grass;549;122;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x4001f;ROMANI_RANCH;Pack 4 - Grass 5;MM Romani Ranch Grass Pack 4 Grass 05;grass;569;132;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x5001f;ROMANI_RANCH;Pack 4 - Grass 6;MM Romani Ranch Grass Pack 4 Grass 06;grass;575;154;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x6001f;ROMANI_RANCH;Pack 4 - Grass 7;MM Romani Ranch Grass Pack 4 Grass 07;grass;552;146;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x7001f;ROMANI_RANCH;Pack 4 - Grass 8;MM Romani Ranch Grass Pack 4 Grass 08;grass;556;112;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x8001f;ROMANI_RANCH;Pack 4 - Grass 9;MM Romani Ranch Grass Pack 4 Grass 09;grass;569;108;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x9001f;ROMANI_RANCH;Pack 4 - Grass 10;MM Romani Ranch Grass Pack 4 Grass 10;grass;582;112;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0xa001f;ROMANI_RANCH;Pack 4 - Grass 11;MM Romani Ranch Grass Pack 4 Grass 11;grass;589;122;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0xb001f;ROMANI_RANCH;Pack 4 - Grass 12;MM Romani Ranch Grass Pack 4 Grass 12;grass;590;135;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x00020;ROMANI_RANCH;Pack 5 - Grass 1;MM Romani Ranch Grass Pack 5 Grass 01;grass;400;32;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x10020;ROMANI_RANCH;Pack 5 - Grass 2;MM Romani Ranch Grass Pack 5 Grass 02;grass;423;32;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x20020;ROMANI_RANCH;Pack 5 - Grass 3;MM Romani Ranch Grass Pack 5 Grass 03;grass;413;44;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x30020;ROMANI_RANCH;Pack 5 - Grass 4;MM Romani Ranch Grass Pack 5 Grass 04;grass;400;53;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x40020;ROMANI_RANCH;Pack 5 - Grass 5;MM Romani Ranch Grass Pack 5 Grass 05;grass;387;44;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x50020;ROMANI_RANCH;Pack 5 - Grass 6;MM Romani Ranch Grass Pack 5 Grass 06;grass;377;32;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x60020;ROMANI_RANCH;Pack 5 - Grass 7;MM Romani Ranch Grass Pack 5 Grass 07;grass;387;20;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x70020;ROMANI_RANCH;Pack 5 - Grass 8;MM Romani Ranch Grass Pack 5 Grass 08;grass;400;11;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x80020;ROMANI_RANCH;Pack 5 - Grass 9;MM Romani Ranch Grass Pack 5 Grass 09;grass;413;20;0;ROMANI_RANCH;grass;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;
0x0002a;ROMANI_RANCH;Entrance - Fence 1;MM Romani Ranch Wonder Item Fence 1;wonder;758;339;0;ROMANI_RANCH;wonder;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3), Zora Mask (MM);Climb on the top fence to get the item
0x0002b;ROMANI_RANCH;Entrance - Fence 2;MM Romani Ranch Wonder Item Fence 2;wonder;756;347;0;ROMANI_RANCH;wonder;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3), Zora Mask (MM);Climb on the top fence to get the item
0x0002c;ROMANI_RANCH;Entrance - Fence 3;MM Romani Ranch Wonder Item Fence 3;wonder;756;286;0;ROMANI_RANCH;wonder;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;Climb on the fence to get the item
0x0002d;ROMANI_RANCH;Entrance - Fence 4;MM Romani Ranch Wonder Item Fence 4;wonder;757;309;0;ROMANI_RANCH;wonder;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;Climb on the fence to get the item
0x0002e;ROMANI_RANCH;Entrance - Fence 5;MM Romani Ranch Wonder Item Fence 5;wonder;746;380;0;ROMANI_RANCH;wonder;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;Climb on the fence to get the item
0x0002f;ROMANI_RANCH;Entrance - Fence 6;MM Romani Ranch Wonder Item Fence 6;wonder;752;419;0;ROMANI_RANCH;wonder;All;0;mm;Powder Keg + Goron Mask (MM) / Clock (Day 3) ;Climb on the fence to get the item
0x00;ROMANI_RANCH;Chest;MM Doggy Racetrack Chest;none;0;0;0;DOG_RACETRACK;none;All;0;mm;;
DOG_LADY_HEART_PIECE;ROMANI_RANCH;Heart Piece;MM Doggy Racetrack HP;none;0;0;0;DOG_RACETRACK;none;All;0;mm;;
0x0009;ROMANI_RANCH;Pot 1;MM Doggy Racetrack Pot 1;none;0;0;0;DOG_RACETRACK;none;All;0;mm;;
0x000a;ROMANI_RANCH;Pot 2;MM Doggy Racetrack Pot 2;none;0;0;0;DOG_RACETRACK;none;All;0;mm;;
0x000c;ROMANI_RANCH;Pot 3;MM Doggy Racetrack Pot 3;none;0;0;0;DOG_RACETRACK;none;All;0;mm;;
0x000d;ROMANI_RANCH;Pot 4;MM Doggy Racetrack Pot 4;none;0;0;0;DOG_RACETRACK;none;All;0;mm;;
MASK_BUNNY;ROMANI_RANCH;Bunny Mask;MM Cucco Shack Bunny Mask;none;0;0;0;CUCCO_SHACK;none;All;0;mm;;
0x0000e;ROMANI_RANCH;Crate 1;MM Cucco Shack Crate 1;none;0;0;0;CUCCO_SHACK;none;All;0;mm;;
0x0000f;ROMANI_RANCH;Crate 2;MM Cucco Shack Crate 2;none;0;0;0;CUCCO_SHACK;none;All;0;mm;;
0x00016;ROMANI_RANCH;Crate 3;MM Cucco Shack Crate 3;none;0;0;0;CUCCO_SHACK;none;All;0;mm;;
0x1000d;ROMANI_RANCH;Potted Plant 1;MM Cucco Shack Potted Plant 1 Grass;none;0;0;0;CUCCO_SHACK;none;All;0;mm;;
0x0000d;ROMANI_RANCH;Potted Plant 1;MM Cucco Shack Potted Plant 1 Pot;none;0;0;0;CUCCO_SHACK;none;All;0;mm;;
0x10017;ROMANI_RANCH;Potted Plant 2;MM Cucco Shack Potted Plant 2 Grass;none;0;0;0;CUCCO_SHACK;none;All;0;mm;;
0x00017;ROMANI_RANCH;Potted Plant 2;MM Cucco Shack Potted Plant 2 Pot;none;0;0;0;CUCCO_SHACK;none;All;0;mm;;
0x00011;ROMANI_RANCH;Wood Hole 1;MM Cucco Shack Wonder Item 1;none;0;0;0;CUCCO_SHACK;none;All;0;mm;;
0x10011;ROMANI_RANCH;Wood Hole 2;MM Cucco Shack Wonder Item 2;none;0;0;0;CUCCO_SHACK;none;All;0;mm;;
0x20011;ROMANI_RANCH;Wood Hole 3;MM Cucco Shack Wonder Item 3;none;0;0;0;CUCCO_SHACK;none;All;0;mm;;
0x00012;ROMANI_RANCH;Wood Hole 4;MM Cucco Shack Wonder Item 4;none;0;0;0;CUCCO_SHACK;none;All;0;mm;;
0x10012;ROMANI_RANCH;Wood Hole 5;MM Cucco Shack Wonder Item 5;none;0;0;0;CUCCO_SHACK;none;All;0;mm;;
0x20012;ROMANI_RANCH;Wood Hole 6;MM Cucco Shack Wonder Item 6;none;0;0;0;CUCCO_SHACK;none;All;0;mm;;
0x00000;ROMANI_RANCH;Item 1;MM Romani Ranch Barn Wonder Item 1;none;0;0;0;RANCH_HOUSE_BARN;none;All;0;mm;;
0x00001;ROMANI_RANCH;Item 2;MM Romani Ranch Barn Wonder Item 2;none;0;0;0;RANCH_HOUSE_BARN;none;All;0;mm;;
0x0129;SAKON_HIDEOUT;First Room 1;MM Sakon Hideout Pot First Room 1;pot;529;257;0;SAKON_HIDEOUT;pot;All;0;mm;Letter To Kafei, Clock (Day 2), Clock (Night 3), Soul of Kafei, Soul of Citizens (MM);
0x012a;SAKON_HIDEOUT;First Room 2;MM Sakon Hideout Pot First Room 2;pot;472;257;0;SAKON_HIDEOUT;pot;All;0;mm;Letter To Kafei, Clock (Day 2), Clock (Night 3), Soul of Kafei, Soul of Citizens (MM);
0x0127;SAKON_HIDEOUT;Second Room 1;MM Sakon Hideout Pot Second Room 1;pot;627;257;0;SAKON_HIDEOUT;pot;All;0;mm;Letter To Kafei, Clock (Day 2), Clock (Night 3), Soul of Kafei, Soul of Deku Babas (MM), Soul of Citizens (MM);
0x0128;SAKON_HIDEOUT;Second Room 2;MM Sakon Hideout Pot Second Room 2;pot;571;257;0;SAKON_HIDEOUT;pot;All;0;mm;Letter To Kafei, Clock (Day 2), Clock (Night 3), Soul of Kafei, Soul of Deku Babas (MM), Soul of Citizens (MM);
0x012b;SAKON_HIDEOUT;Third Room;MM Sakon Hideout Pot Third Room;pot;697;257;0;SAKON_HIDEOUT;pot;All;0;mm;Letter To Kafei, Clock (Day 2), Clock (Night 3), Soul of Kafei, Soul of Deku Babas (MM), Soul of Wolfos (MM), Soul of Citizens (MM);
0x00;SECRET_SHRINE;Dinalfos;MM Secret Shrine Dinalfos Chest;chest;128;522;0;SECRET_SHRINE;chest;All;0;mm;Soul of Lizalfos / Dinalfos (MM);Defeat the <b>Dinalfos</b>
0x03;SECRET_SHRINE;Garo Master;MM Secret Shrine Garo Master Chest;chest;811;533;0;SECRET_SHRINE;chest;All;0;mm;Soul of Garo;Defeat the <b>Garo Master</b>
0x00204;SECRET_SHRINE;Dinolfos 1;MM Secret Shrine Grass Dinolfos 1;grass;344;465;0;SECRET_SHRINE;grass;All;0;mm;;
0x00205;SECRET_SHRINE;Dinolfos 2;MM Secret Shrine Grass Dinolfos 2;grass;308;480;0;SECRET_SHRINE;grass;All;0;mm;;
0x00206;SECRET_SHRINE;Dinolfos 3;MM Secret Shrine Grass Dinolfos 3;grass;275;501;0;SECRET_SHRINE;grass;All;0;mm;;
0x00207;SECRET_SHRINE;Dinolfos 4;MM Secret Shrine Grass Dinolfos 4;grass;254;531;0;SECRET_SHRINE;grass;All;0;mm;;
0x0001a;SECRET_SHRINE;Entrance 1;MM Secret Shrine Grass Entrance 1;grass;431;412;0;SECRET_SHRINE;grass;All;0;mm;;
0x0001b;SECRET_SHRINE;Entrance 2;MM Secret Shrine Grass Entrance 2;grass;435;430;0;SECRET_SHRINE;grass;All;0;mm;;
0x0001c;SECRET_SHRINE;Entrance 3;MM Secret Shrine Grass Entrance 3;grass;413;430;0;SECRET_SHRINE;grass;All;0;mm;;
0x0001d;SECRET_SHRINE;Entrance 4;MM Secret Shrine Grass Entrance 4;grass;512;412;0;SECRET_SHRINE;grass;All;0;mm;;
0x0001e;SECRET_SHRINE;Entrance 5;MM Secret Shrine Grass Entrance 5;grass;508;430;0;SECRET_SHRINE;grass;All;0;mm;;
0x0001f;SECRET_SHRINE;Entrance 6;MM Secret Shrine Grass Entrance 6;grass;530;431;0;SECRET_SHRINE;grass;All;0;mm;;
0x00502;SECRET_SHRINE;Garo Master 1;MM Secret Shrine Grass Garo Master 1;grass;866;437;0;SECRET_SHRINE;grass;All;0;mm;;
0x00503;SECRET_SHRINE;Garo Master 2;MM Secret Shrine Grass Garo Master 2;grass;746;597;0;SECRET_SHRINE;grass;All;0;mm;;
0x00504;SECRET_SHRINE;Garo Master 3;MM Secret Shrine Grass Garo Master 3;grass;590;467;0;SECRET_SHRINE;grass;All;0;mm;;
0x00505;SECRET_SHRINE;Garo Master 4;MM Secret Shrine Grass Garo Master 4;grass;713;312;0;SECRET_SHRINE;grass;All;0;mm;;
0x00506;SECRET_SHRINE;Garo Master 5;MM Secret Shrine Grass Garo Master 5;grass;736;312;0;SECRET_SHRINE;grass;All;0;mm;;
0x00507;SECRET_SHRINE;Garo Master 6;MM Secret Shrine Grass Garo Master 6;grass;590;443;0;SECRET_SHRINE;grass;All;0;mm;;
0x00405;SECRET_SHRINE;Wart 1;MM Secret Shrine Grass Wart 1;grass;617;79;0;SECRET_SHRINE;grass;All;0;mm;;
0x00406;SECRET_SHRINE;Wart 2;MM Secret Shrine Grass Wart 2;grass;604;92;0;SECRET_SHRINE;grass;All;0;mm;;
0x00407;SECRET_SHRINE;Wart 3;MM Secret Shrine Grass Wart 3;grass;607;254;0;SECRET_SHRINE;grass;All;0;mm;;
0x00408;SECRET_SHRINE;Wart 4;MM Secret Shrine Grass Wart 4;grass;620;267;0;SECRET_SHRINE;grass;All;0;mm;;
0x00409;SECRET_SHRINE;Wart 5;MM Secret Shrine Grass Wart 5;grass;801;254;0;SECRET_SHRINE;grass;All;0;mm;;
0x0040a;SECRET_SHRINE;Wart 6;MM Secret Shrine Grass Wart 6;grass;788;267;0;SECRET_SHRINE;grass;All;0;mm;;
0x0040b;SECRET_SHRINE;Wart 7;MM Secret Shrine Grass Wart 7;grass;781;80;0;SECRET_SHRINE;grass;All;0;mm;;
0x0040c;SECRET_SHRINE;Wart 8;MM Secret Shrine Grass Wart 8;grass;794;92;0;SECRET_SHRINE;grass;All;0;mm;;
0x00306;SECRET_SHRINE;Wizzrobe 1;MM Secret Shrine Grass Wizzrobe 1;grass;126;256;0;SECRET_SHRINE;grass;All;0;mm;;
0x00307;SECRET_SHRINE;Wizzrobe 2;MM Secret Shrine Grass Wizzrobe 2;grass;140;269;0;SECRET_SHRINE;grass;All;0;mm;;
0x00308;SECRET_SHRINE;Wizzrobe 3;MM Secret Shrine Grass Wizzrobe 3;grass;151;68;0;SECRET_SHRINE;grass;All;0;mm;;
0x00309;SECRET_SHRINE;Wizzrobe 4;MM Secret Shrine Grass Wizzrobe 4;grass;322;77;0;SECRET_SHRINE;grass;All;0;mm;;
0x0030a;SECRET_SHRINE;Wizzrobe 5;MM Secret Shrine Grass Wizzrobe 5;grass;330;254;0;SECRET_SHRINE;grass;All;0;mm;;
0x0a;SECRET_SHRINE;Heart Piece;MM Secret Shrine HP Chest;chest;472;304;0;SECRET_SHRINE;chest;All;0;mm;Soul of Lizalfos / Dinalfos (MM), Soul of Garo, Soul Wizzrobe, Soul of Wart, Soul of Poe Hut Owner;Defeat all mini-bosses and speak to the <b>Poe Hut Owner</b> in the lobby
0x0017;SECRET_SHRINE;Pot 1;MM Secret Shrine Pot 1;pot;545;466;0;SECRET_SHRINE;pot;All;0;mm;;
0x0018;SECRET_SHRINE;Pot 2;MM Secret Shrine Pot 2;pot;545;498;1;SECRET_SHRINE;pot;All;0;mm;;
0x0019;SECRET_SHRINE;Pot 3;MM Secret Shrine Pot 3;pot;545;482;0;SECRET_SHRINE;pot;All;0;mm;;
0x0106;SECRET_SHRINE;Pot 4;MM Secret Shrine Pot 4;pot;408;278;0;SECRET_SHRINE;pot;All;0;mm;Zora Mask (MM) / Iron Boots (MM) + Hookshot (MM) / Iron Boots + Bow (MM) / Bronze Scale (MM) + Hookshot (MM) / Bronze Scale + Bow (MM);
0x0107;SECRET_SHRINE;Pot 5;MM Secret Shrine Pot 5;pot;407;337;0;SECRET_SHRINE;pot;All;0;mm;Zora Mask (MM) / Iron Boots (MM) + Hookshot (MM) / Iron Boots + Bow (MM) / Bronze Scale (MM) + Hookshot (MM) / Bronze Scale + Bow (MM);
0x0108;SECRET_SHRINE;Pot 6;MM Secret Shrine Pot 6;pot;442;244;0;SECRET_SHRINE;pot;All;0;mm;Zora Mask (MM) / Iron Boots (MM) + Hookshot (MM) / Iron Boots + Bow (MM) / Bronze Scale (MM) + Hookshot (MM) / Bronze Scale + Bow (MM);
0x0109;SECRET_SHRINE;Pot 7;MM Secret Shrine Pot 7;pot;502;245;0;SECRET_SHRINE;pot;All;0;mm;Zora Mask (MM) / Iron Boots (MM) + Hookshot (MM) / Iron Boots + Bow (MM) / Bronze Scale (MM) + Hookshot (MM) / Bronze Scale + Bow (MM);
0x010a;SECRET_SHRINE;Pot 8;MM Secret Shrine Pot 8;pot;536;278;0;SECRET_SHRINE;pot;All;0;mm;Zora Mask (MM) / Iron Boots (MM) + Hookshot (MM) / Iron Boots + Bow (MM) / Bronze Scale (MM) + Hookshot (MM) / Bronze Scale + Bow (MM);
0x010b;SECRET_SHRINE;Pot 9;MM Secret Shrine Pot 9;pot;536;338;0;SECRET_SHRINE;pot;All;0;mm;Zora Mask (MM) / Iron Boots (MM) + Hookshot (MM) / Iron Boots + Bow (MM) / Bronze Scale (MM) + Hookshot (MM) / Bronze Scale + Bow (MM);
0x00000;SECRET_SHRINE;Rupee 1;MM Secret Shrine Rupee 01;rupee;412;456;0;SECRET_SHRINE;rupee;All;0;mm;Bean (MM), Spring Water;Plant the bean and use it
