Region_Name;Code_Name;From_ID;To_ID;From_Scene;To_Scene;From_Name;To_Name;Type;Anchor_X;Anchor_Y;Anchor_Z;Text_X;Text_Y;Text_Z;Entrance_Icon;Active_Layout
Stone_Tower;MM_BOSS_TEMPLE_STONE_TOWER_ENTR;MM_STONE_TOWER_TEMPLE_TO_BOSS_ENTR;0x6600;MM_TEMPLE_STONE_TOWER_INVERTED;MM_LAIR_TWINMOLD;Stone Tower Temple Inverted;Twinmold's Lair - Stone Tower Temple Inverted;One_Way_In;363;322;0;363;99;0;Door;all
Stone_Tower;MM_BOSS_TEMPLE_STONE_TOWER_INVERTED_WARP_OUT;MM_WARP_BOSS_STONE_TOWER_INVERTED_ENTR;0x20700;MM_IKANA_CANYON;MM_LAIR_TWINMOLD;Warp Boss;Twinmold's Lair -> Warp Boss;One_Way_Out;497;647;0;497;832;0;Generic_Entry;all
Clock_Town;MM_LAUNDRY_POOL_ENTR;MM_CLOCK_TOWN_SOUTH_FROM_LAUNDRY_POOL_ENTR;0xda00;MM_CLOCK_TOWN_SOUTH;MM_LAUNDRY_POOL;South Clock Town;Laundry Pool;Normal;567;540;0;567;599;0;Generic_Entry;all
Clock_Town;MM_LAUNDRY_POOL_FROM_KAFEI_HIDEOUT_ENTR;MM_KAFEI_HIDEOUT_ENTR;0xda10;MM_CURIOSITY_SHOP;MM_LAUNDRY_POOL;Kafei Hideout;Laundry Pool;Normal;443;457;0;443;334;0;Door;all
Goron_Village;MM_LONE_PEAK_SHRINE_ENTR;MM_GORON_VILLAGE_FROM_LONE_PEAK_SHRINE_ENTR;0x1500;MM_GORON_VILLAGE;MM_LONE_PEAK;Goron City;Lone Peak Shrine;Normal;495;632;0;495;705;0;Generic_Entry;all
Southern_Swamp;MM_LOST_WOODS_ENTR;MM_LOST_WOODS_ENTR;0xc400;MM_SOUTHERN_SWAMP;MM_LOST_WOODS;Southern Swamp;Woods of Mystery;None;-1;-1;-1;-1;-1;-1;No_Entry;all
Clock_Town;MM_LOTTERY_ENTR;MM_CLOCK_TOWN_WEST_FROM_LOTTERY_ENTR;0x6c00;MM_CLOCK_TOWN_WEST;MM_LOTTERY;West Clock Town;Lottery;Normal;623;497;0;623;628;0;Door;all
Clock_Town;MM_MAYORS_OFFICE_ENTR;MM_CLOCK_TOWN_EAST_FROM_MAYORS_OFFICE_ENTR;0x0000;MM_CLOCK_TOWN_EAST;MM_MAYOR_HOUSE;East Clock Town;Mayor's Office;Normal;659;568;0;733;568;0;Door;all
Clock_Town;MM_MILK_BAR_ENTR;MM_CLOCK_TOWN_EAST_FROM_MILK_BAR_ENTR;0x2400;MM_CLOCK_TOWN_EAST;MM_MILK_BAR;East Clock Town;Milk Bar;Normal;641;555;0;641;612;0;Door;all
Milk_Road;MM_MILK_ROAD_FROM_FIELD_ENTR;MM_TERMINA_FIELD_FROM_MILK_ROAD_ENTR;0x3e00;MM_TERMINA_FIELD;MM_MILK_ROAD;Termina Field;Milk Road;Normal;508;684;0;508;782;0;Generic_Entry;all
Milk_Road;MM_MILK_ROAD_FROM_ROMANI_RANCH_ENTR;MM_ROMANI_RANCH_FROM_MILK_ROAD_ENTR;0x3e10;MM_ROMANI_RANCH;MM_MILK_ROAD;Romani's Ranch;Milk Road;Normal;541;304;0;603;304;0;Generic_Entry;all
Milk_Road;MM_MILK_ROAD_FROM_GORMAN_BACK_ENTR;MM_GORMAN_BACK_FROM_MILK_ROAD_ENTR;0x3e20;MM_GORMAN_TRACK;MM_MILK_ROAD;Gorman Track;Milk Road Back;Normal;453;436;0;603;436;0;Generic_Entry;all
Milk_Road;MM_MILK_ROAD_FROM_GORMAN_TRACK_ENTR;MM_GORMAN_TRACK_FROM_MILK_ROAD_ENTR;0x3e30;MM_GORMAN_TRACK;MM_MILK_ROAD;Gorman Track;Milk Road;Normal;453;588;0;453;894;0;Generic_Entry;all
Milk_Road;MM_WARP_OWL_MILK_ROAD_ENTR;MM_OWL_MILK_ROAD_CHOICE;0x3e40;MM_OWLS;MM_MILK_ROAD;Warp Owl;Milk Road - Owl Statue;One_Way_In;493;547;0;603;547;-1;Generic_Entry;all
Milk_Road;MM_MILK_ROAD_FROM_RANCH2_ENTR;MM_MILK_ROAD_FROM_RANCH2_ENTR;0x3e50;MM_ROMANI_RANCH;MM_MILK_ROAD;Romani's Ranch Night 2;Milk Road;None;-1;-1;-1;-1;-1;-1;No_Entry;all
Milk_Road;MM_MILK_ROAD_FROM_GORMAN_TRACK2_ENTR;MM_MILK_ROAD_FROM_GORMAN_TRACK2_ENTR;0x3e60;MM_GORMAN_TRACK;MM_MILK_ROAD;Gorman Track Night 2;Milk Road;None;-1;-1;-1;-1;-1;-1;No_Entry;all
Moon;MM_MOON_ENTR;MM_ROOFTOP_TO_MOON_ENTR;0xc800;MM_CLOCK_TOWER_ROOFTOP;MM_MOON;Entrance;Moon - Entrance;One_Way_In;499;603;0;499;757;0;Generic_Entry;all
Moon;MM_MOON_TO_MOON_DEKU_ENTR;MM_MOON_DEKU_FROM_MOON_ENTR;0x4e000;MM_MOON_DEKU;MM_MOON;Odolwa Child;Moon -> Odolwa Child;One_Way_Out;461;543;0;461;859;0;Generic_Entry;all
Moon;MM_MOON_TO_MOON_GORON_ENTR;MM_MOON_GORON_FROM_MOON_ENTR;0x78000;MM_MOON_GORON;MM_MOON;Goht Child;Moon -> Goht Child;One_Way_Out;538;543;0;538;654;0;Generic_Entry;all
Moon;MM_MOON_TO_MOON_ZORA_ENTR;MM_MOON_ZORA_FROM_MOON_ENTR;0x88000;MM_MOON_ZORA;MM_MOON;Gyorg Child;Moon -> Gyorg Child;One_Way_Out;538;450;0;538;294;0;Generic_Entry;all
Moon;MM_MOON_TO_MOON_LINK_ENTR;MM_MOON_LINK_FROM_MOON_ENTR;0xc7000;MM_MOON_LINK;MM_MOON;Twinmold Child;Moon -> Twinmold Child;One_Way_Out;461;450;0;461;183;0;Generic_Entry;all
Moon;MM_MOON_TO_MAJORA_LAIR_ENTR;MM_MAJORA_LAIR_FROM_MOON_ENTR;0x20000;MM_LAIR_MAJORA;MM_MOON;Majora Child;Moon -> Majora Child;One_Way_Out;499;497;0;648;497;0;Generic_Entry;all
Moon;MM_MOON_DEKU_FROM_MOON_ENTR;MM_MOON_TO_MOON_DEKU_ENTR;0x4e00;MM_MOON;MM_MOON_DEKU;Entrance;Deku's Trial - Entrance;One_Way_In;643;481;0;727;481;0;Generic_Entry;all
Moon;MM_MOON_FROM_MOON_DEKU_ENTR;MM_MOON_DEKU_FROM_MOON_ENTR;0x4f000;MM_MOON;MM_MOON_DEKU;Exit;Deku's Trial -> Exit;One_Way_Out;376;591;0;727;591;0;Generic_Entry;all
Moon;MM_MOON_GORON_FROM_MOON_ENTR;MM_MOON_TO_MOON_GORON_ENTR;0x7800;MM_MOON;MM_MOON_GORON;Entrance;Goron's Trial - Entrance;One_Way_In;680;540;0;727;540;0;Generic_Entry;all
Moon;MM_MOON_FROM_MOON_GORON_ENTR;MM_MOON_GORON_FROM_MOON_ENTR;0xc7100;MM_MOON;MM_MOON_GORON;Exit;Goron's Trial -> Exit;One_Way_Out;488;367;0;727;367;0;Generic_Entry;all
Moon;MM_MOON_LINK_FROM_MOON_ENTR;MM_MOON_TO_MOON_LINK_ENTR;0xc600;MM_MOON;MM_MOON_LINK;Entrance;Link's Trial - Entrance;One_Way_In;154;541;0;154;700;0;Generic_Entry;all
Moon;MM_MOON_FROM_MOON_LINK_ENTR;MM_MOON_LINK_FROM_MOON_ENTR;0xc9000;MM_MOON;MM_MOON_LINK;Exit;Link's Trial -> Exit;One_Way_Out;852;496;0;852;356;0;Generic_Entry;all
Moon;MM_MOON_ZORA_FROM_WRONG_PIPE_ENTR;MM_MOON_ZORA_WRONG_PIPE_ENTR;0x8810;MM_MOON_ZORA;MM_MOON_ZORA;Entrance, Wrong Pipe;Zora's Trial - Entrance, Wrong Pipe;One_Way_In;198;512;0;198;284;0;Generic_Entry;all
Moon;MM_MOON_ZORA_WRONG_PIPE_ENTR;MM_MOON_ZORA_FROM_WRONG_PIPE_ENTR;0x88100;MM_MOON_ZORA;MM_MOON_ZORA;Wrong Pipe;Zora's Trial -> Wrong Pipe;One_Way_Out;534;530;0;534;419;0;Generic_Entry;all
Moon;MM_MOON_ZORA_FROM_MOON_ENTR;MM_MOON_TO_MOON_ZORA_ENTR;0x8800;MM_MOON;MM_MOON_ZORA;Entrance;Zora's Trial - Entrance;One_Way_In;112;512;0;112;720;0;Generic_Entry;all
Moon;MM_MOON_FROM_MOON_ZORA_ENTR;MM_MOON_ZORA_FROM_MOON_ENTR;0x89000;MM_MOON;MM_MOON_ZORA;Exit;Gyorg's Trial -> Exit;One_Way_Out;900;530;0;900;625;0;Generic_Entry;all
Mountain_Village;MM_GROTTO_EXIT_GENERIC_MOUNTAIN_VILLAGE;MM_GROTTO_GENERIC_MOUNTAIN_VILLAGE_ENTR;0x10105;MM_GROTTO_MOUNTAIN_VILLAGE_GENERIC;MM_MOUNTAIN_VILLAGE;Tunnel Open Grotto;Moutain Village Spring;Normal;777;371;0;862;371;0;Open_Grotto;all
Mountain_Village;MM_GROTTO_EXIT_GENERIC_MOUNTAIN_VILLAGE_WINTER;MM_GROTTO_EXIT_GENERIC_MOUNTAIN_VILLAGE_WINTER;0x9a00;MM_MOUNTAIN_VILLAGE;MM_MOUNTAIN_VILLAGE;Open Grotto;Mountain Village Winter;One_Way_In;508;490;0;862;490;0;Generic_Entry;all
Mountain_Village;MM_MOUNTAIN_VILLAGE_FROM_BLACKSMITH_ENTR;MM_BLACKSMITH_ENTR;0x9a10;MM_BLACKSMITH;MM_MOUNTAIN_VILLAGE;Blacksmith;Mountain Village;Normal;470;562;0;470;771;0;Door;all
Mountain_Village;MM_MOUNTAIN_VILLAGE_FROM_TWIN_ISLANDS_ENTR;MM_TWIN_ISLANDS_FROM_MOUNTAIN_VILLAGE_ENTR;0x9a20;MM_TWIN_ISLANDS;MM_MOUNTAIN_VILLAGE;Twin Islands;Mountain Village;Normal;694;609;0;862;609;0;Generic_Entry;all
Mountain_Village;MM_MOUNTAIN_VILLAGE_FROM_GORON_GRAVEYARD_ENTR;MM_GORON_GRAVEYARD_ENTR;0x9a30;MM_GORON_GRAVEYARD;MM_MOUNTAIN_VILLAGE;Goron Graveyard;Mountain Village;Normal;502;325;0;502;240;0;Generic_Entry;all
Mountain_Village;MM_MOUNTAIN_VILLAGE_FROM_SNOWHEAD_PATH_ENTR;MM_SNOWHEAD_PATH_FROM_MOUNTAIN_VILLAGE_ENTR;0x9a40;MM_PATH_SNOWHEAD;MM_MOUNTAIN_VILLAGE;Path to Snowhead;Mountain Village;Normal;349;389;0;349;30;0;Generic_Entry;all
Mountain_Village;MM_MOUNTAIN_VILLAGE_FROM_PATH_ENTR;MM_PATH_FROM_MOUNTAIN_VILLAGE_ENTR;0x9a60;MM_PATH_MOUNTAIN_VILLAGE;MM_MOUNTAIN_VILLAGE;Path to Mountain Village;Mountain Village;Normal;430;714;0;430;867;0;Generic_Entry;all
Mountain_Village;MM_WARP_OWL_MOUNTAIN_VILLAGE_ENTR;MM_OWL_MOUNTAIN_VILLAGE_CHOICE;0x9a80;MM_OWLS;MM_MOUNTAIN_VILLAGE;Warp Owl;Mountain Village - Owl Statue;One_Way_In;405;459;0;405;135;0;Owl_Drop;all
Mountain_Village;MM_GROTTO_EXIT_GENERIC_MOUNTAIN_VILLAGE_SPRING;MM_GROTTO_EXIT_GENERIC_MOUNTAIN_VILLAGE_SPRING;0xae00;MM_MOUNTAIN_VILLAGE;MM_MOUNTAIN_VILLAGE;Open Grotto;Mountain Village;None;-1;-1;-1;-1;-1;-1;No_Entry;all
Mountain_Village;MM_MOUNTAIN_VILLAGE_SPRING_FROM_BLACKSMITH_ENTR;MM_BLACKSMITH_ENTR;0xae10;MM_BLACKSMITH;MM_MOUNTAIN_VILLAGE;Blacksmith;Mountain Village ;None;-1;-1;-1;-1;-1;-1;No_Entry;all
Mountain_Village;MM_MOUNTAIN_VILLAGE_SPRING_FROM_TWIN_ISLANDS_ENTR;MM_TWIN_ISLANDS_FROM_MOUNTAIN_VILLAGE_ENTR;0xae20;MM_TWIN_ISLANDS;MM_MOUNTAIN_VILLAGE;Twin Islands;Mountain Village;None;-1;-1;-1;-1;-1;-1;No_Entry;all
Mountain_Village;MM_MOUNTAIN_VILLAGE_SPRING_FROM_GORON_GRAVEYARD_ENTR;MM_GORON_GRAVEYARD_ENTR;0xae30;MM_GORON_GRAVEYARD;MM_MOUNTAIN_VILLAGE;Goron Graveyard;Mountain Village;None;-1;-1;-1;-1;-1;-1;No_Entry;all
Mountain_Village;MM_MOUNTAIN_VILLAGE_SPRING_FROM_SNOWHEAD_PATH_ENTR;MM_SNOWHEAD_PATH_FROM_MOUNTAIN_VILLAGE_ENTR;0xae40;MM_PATH_SNOWHEAD;MM_MOUNTAIN_VILLAGE;Path to Snowhead;Mountain Village;None;-1;-1;-1;-1;-1;-1;No_Entry;all
Mountain_Village;MM_WARP_BOSS_MOUNTAIN_VILLAGE_SPRING_ENTR;MM_BOSS_TEMPLE_SNOWHEAD_WARP_OUT;0xae70;MM_LAIR_GOHT;MM_MOUNTAIN_VILLAGE;Warp Goht;Mountain Village - Warp Goht;One_Way_In;414;595;0;37;595;0;Generic_Entry;all
Mountain_Village;MM_WARP_OWL_MOUNTAIN_VILLAGE_SPRING_ENTR;MM_OWL_MOUNTAIN_VILLAGE_CHOICE;0xae80;MM_OWLS;MM_MOUNTAIN_VILLAGE;Warp Owl;Mountain Village;None;-1;-1;-1;-1;-1;-1;No_Entry;all
Mountain_Village;MM_TWIN_ISLANDS_SPRING_FROM_MOUNTAIN_VILLAGE_ENTR;MM_MOUNTAIN_VILLAGE_FROM_TWIN_ISLANDS_ENTR;0xb600;MM_TWIN_ISLANDS;MM_MOUNTAIN_VILLAGE;Twin Islands;Mountain Village;None;-1;-1;-1;-1;-1;-1;No_Entry;all
Ikana_Canyon;MM_MUSIC_BOX_HOUSE_ENTR;MM_IKANA_CANYON_FROM_MUSIC_BOX_HOUSE_ENTR;0xa400;MM_IKANA_CANYON;MM_MUSIC_BOX_HOUSE;Ikana Canyon;Music Box House;Normal;641;499;0;710;499;0;Door;all
Clock_Town;MM_ASTRAL_OBSERVATORY_FROM_CLOCK_TOWN_EAST_ENTR;MM_CLOCK_TOWN_EAST_FROM_ASTRAL_OBSERVATORY_ENTR;0x4c00;MM_CLOCK_TOWN_EAST;MM_OBSERVATORY;East Clock Town;Astral Observatory;Normal;129;596;0;129;680;0;Generic_Entry;all
Clock_Town;MM_ASTRAL_OBSERVATORY_FROM_FIELD_ENTR;MM_FIELD_FROM_ASTRAL_OBSERVATORY_ENTR;0x4c10;MM_TERMINA_FIELD;MM_OBSERVATORY;Termina Field;Astral Observatory;Normal;868;507;0;903;507;0;Door;all
Songs;MM_OWL_SOUTHERN_SWAMP_CHOICE;MM_WARP_OWL_SOUTHERN_SWAMP_ENTR;0xfffff10;MM_SOUTHERN_SWAMP;MM_OWLS;Southern Swamp Owl Choice;Song of Soaring -> Southern Swamp;One_Way_Out;883;702;0;893;672;0;Owl_Pick;all
Songs;MM_OWL_IKANA_CANYON_CHOICE;MM_WARP_OWL_IKANA_CANYON_ENTR;0xfffff11;MM_IKANA_CANYON;MM_OWLS;Ikana Canyon Owl Choice;Song of Soaring -> Ikana Canyon;One_Way_Out;1334;481;0;1345;476;0;Owl_Pick;all
Songs;MM_OWL_STONE_TOWER_CHOICE;MM_WARP_OWL_STONE_TOWER_ENTR;0xfffff12;MM_STONE_TOWER;MM_OWLS;Stone Tower Owl Choice;Song of Soaring -> Stone Tower;One_Way_Out;1546;404;0;1560;404;0;Owl_Pick;all
Songs;MM_OWL_GREAT_BAY_CHOICE;MM_WARP_OWL_GREAT_BAY_ENTR;0xfffff3;MM_GREAT_BAY_COAST;MM_OWLS;Great Bay Coast Owl Choice;Song of Soaring -> Great Bay Coast;One_Way_Out;464;542;0;10;542;0;Owl_Pick;all
Songs;MM_OWL_ZORA_CAPE_CHOICE;MM_WARP_OWL_ZORA_CAPE_ENTR;0xfffff4;MM_ZORA_CAPE;MM_OWLS;Zora Cape Owl Choice;Song of Soaring -> Zora Cape;One_Way_Out;426;653;0;10;653;0;Owl_Pick;all
Songs;MM_OWL_SNOWHEAD_CHOICE;MM_WARP_OWL_SNOWHEAD_ENTR;0xfffff5;MM_SNOWHEAD;MM_OWLS;Snowhead Owl Choice;Song of Soaring -> Snowhead;One_Way_Out;890;235;0;890;160;0;Owl_Pick;all
Songs;MM_OWL_MOUNTAIN_VILLAGE_CHOICE;MM_WARP_OWL_MOUNTAIN_VILLAGE_ENTR;0xfffff6;MM_MOUNTAIN_VILLAGE;MM_OWLS;Mountain Village Owl Choice;Song of Soaring -> Mountain Village;One_Way_Out;921;278;0;940;273;0;Owl_Pick;all
Songs;MM_OWL_CLOCK_TOWN_CHOICE;MM_WARP_OWL_CLOCK_TOWN_ENTR;0xfffff7;MM_CLOCK_TOWN_SOUTH;MM_OWLS;Clock Town Owl Choice;Song of Soaring -> Clock Town;One_Way_Out;921;509;0;900;455;0;Owl_Pick;all
Songs;MM_OWL_MILK_ROAD_CHOICE;MM_WARP_OWL_MILK_ROAD_ENTR;0xfffff8;MM_MILK_ROAD;MM_OWLS;Milk Road Owl Choice;Song of Soaring -> Milk Road;One_Way_Out;805;599;0;820;594;0;Owl_Pick;all
Songs;MM_OWL_WOODFALL_CHOICE;MM_WARP_OWL_WOODFALL_ENTR;0xfffff9;MM_WOODFALL;MM_OWLS;Woodfall Owl Choice;Song of Soaring -> Woodfall;One_Way_Out;973;737;0;973;762;0;Owl_Pick;all
Mountain_Village;MM_MOUNTAIN_VILLAGE_PATH_FROM_TERMINA_FIELD_ENTR;MM_TERMINA_FIELD_FROM_PATH_TO_MOUNTAIN_VILLAGE_ENTR;0x3200;MM_TERMINA_FIELD;MM_PATH_MOUNTAIN_VILLAGE;Termina Field;Path to Mountain Village;Normal;524;681;0;524;761;0;Generic_Entry;all
Mountain_Village;MM_PATH_FROM_MOUNTAIN_VILLAGE_ENTR;MM_MOUNTAIN_VILLAGE_FROM_PATH_ENTR;0x3210;MM_MOUNTAIN_VILLAGE;MM_PATH_MOUNTAIN_VILLAGE;Mountain Village;Path to Mountain Village;Normal;410;317;0;410;185;0;Generic_Entry;all
Snowhead;MM_GROTTO_EXIT_GENERIC_PATH_SNOWHEAD;MM_GROTTO_GENERIC_PATH_SNOWHEAD_ENTR;0x10107;MM_GROTTO_PATH_TO_SNOWHEAD_GENERIC;MM_PATH_SNOWHEAD;Tree Grotto;Path To Snowhead;Normal;499;400;0;671;400;0;Bomb_Grotto;all
Snowhead;MM_SNOWHEAD_PATH_FROM_MOUNTAIN_VILLAGE_ENTR;MM_MOUNTAIN_VILLAGE_FROM_SNOWHEAD_PATH_ENTR;0xb000;MM_MOUNTAIN_VILLAGE;MM_PATH_SNOWHEAD;Mountain Village;Path to Snowhead;Normal;553;723;0;671;723;0;Generic_Entry;all
Snowhead;MM_PATH_SNOWHEAD_FROM_SNOWHEAD_ENTR;MM_SNOWHEAD_FROM_SNOWHEAD_PATH_ENTR;0xb010;MM_SNOWHEAD;MM_PATH_SNOWHEAD;Snowhead;Path to Snowhead;Normal;376;269;0;376;190;0;Generic_Entry;all
Great_Bay_Coast;MM_PINNACLE_ROCK_ENTR;MM_GREAT_BAY_FROM_PINNACLE_ROCK_ENTR;0x4400;MM_GREAT_BAY_COAST;MM_PINNACLE_ROCK;Great Bay Coast;Pinnacle Rock;Normal;687;494;0;799;494;0;Generic_Entry;all
Great_Bay_Coast;MM_VOID_PINNACLE_ROCK_ENTR;MM_VOID_PINNACLE_ROCK_MAIN_ENTR;0x4410;MM_PINNACLE_ROCK;MM_PINNACLE_ROCK;Void Entrance;Pinnacle Rock - Void Entrance;One_Way_In;657;494;0;657;264;0;Generic_Entry;all
Great_Bay_Coast;MM_VOID_PINNACLE_ROCK_MAIN_ENTR;MM_VOID_PINNACLE_ROCK_ENTR;0x44100;MM_PINNACLE_ROCK;MM_PINNACLE_ROCK;Void;Pinnacle Rock -> Void;One_Way_Out;632;609;0;799;609;0;Generic_Entry;all
Great_Bay_Coast;MM_PIRATE_ENTRANCE_CAUGHT;MM_GREAT_BAY_FROM_ENTRANCE_CAUGHT;0x68c00;MM_GREAT_BAY_COAST;MM_PIRATE_FORTRESS_ENTRANCE;Caught;Pirate Fortress Entrance -> Caught;One_Way_Out;490;661;0;490;833;0;Gerudo_Catch;all
Great_Bay_Coast;MM_PIRATE_FORTRESS_ENTR;MM_GREAT_BAY_FROM_PIRATE_FORTRESS_ENTR;0x7000;MM_GREAT_BAY_COAST;MM_PIRATE_FORTRESS_ENTRANCE;Great Bay Coast;Pirate Fortress Entrance;Normal;749;652;0;818;652;0;Generic_Entry;all
Great_Bay_Coast;MM_PIRATE_FORTRESS_EXTERIOR_FROM_INTERIOR_ENTR;MM_PIRATE_FORTRESS_INTERIOR_ENTR;0x7010;MM_PIRATE_FORTRESS_EXTERIOR;MM_PIRATE_FORTRESS_ENTRANCE;Exterior;Pirate Fortress Entrance;Normal;233;309;0;233;23;0;Generic_Entry;all
Great_Bay_Coast;MM_EXTERIOR_GATE_FROM_SEWERS_ENTR;MM_SEWERS_FROM_EXTERIOR_GATE_ENTR;0x7020;MM_PIRATE_FORTRESS_INTERIOR;MM_PIRATE_FORTRESS_ENTRANCE;Sewers' Gate;Pirate Fortress Entrance;Normal;680;309;0;818;309;0;Generic_Entry;all
Great_Bay_Coast;MM_ENTRANCE_VENT_FROM_SEWERS_ENTR;MM_PIRATE_FORTRESS_ENTRANCE_FROM_SEWERS_VENT_ENTR;0x7030;MM_PIRATE_FORTRESS_INTERIOR;MM_PIRATE_FORTRESS_ENTRANCE;Sewers' Vent;Pirate Fortress Entrance - Sewers' Vent;One_Way_In;379;381;0;379;162;0;Generic_Entry;all
Great_Bay_Coast;MM_PIRATE_ENTRANCE_FROM_EXTERIOR_CAUGHT;MM_PIRATE_EXTERIOR_CAUGHT;0x7040;MM_PIRATE_FORTRESS_EXTERIOR;MM_PIRATE_FORTRESS_ENTRANCE;Trapdoor;Pirate Fortress Entrance - Trapdoor;One_Way_In;319;346;0;319;99;0;Trapdoor;all
Great_Bay_Coast;MM_PIRATE_FORTRESS_EXTERIOR_LOOKOUT_ENTR;MM_PIRATE_FORTRESS_INTERIOR_FROM_LOOKOUT_ENTR;0x7050;MM_PIRATE_FORTRESS_EXTERIOR;MM_PIRATE_FORTRESS_ENTRANCE;Lookout;Pirate Fortress Entrance;Normal;658;355;0;818;435;0;Generic_Entry;all
Great_Bay_Coast;MM_EXTERIOR_DOOR_FROM_SEWERS_ENTR;MM_SEWERS_FROM_EXTERIOR_DOOR_ENTR;0x7060;MM_PIRATE_FORTRESS_INTERIOR;MM_PIRATE_FORTRESS_ENTRANCE;Sewers' Door;Pirate Fortress Entrance;Normal;405;333;0;405;245;0;Door;all
Great_Bay_Coast;MM_PIRATE_FORTRESS_INTERIOR_ENTR;MM_PIRATE_FORTRESS_EXTERIOR_FROM_INTERIOR_ENTR;0x2200;MM_PIRATE_FORTRESS_ENTRANCE;MM_PIRATE_FORTRESS_EXTERIOR;Entrance;Pirate Fortress Exterior;Normal;601;659;0;744;659;0;Generic_Entry;all
Great_Bay_Coast;MM_PIRATE_EXTERIOR_FROM_HOOKSHOT_ENTR;MM_PIRATE_INTERIOR_FROM_HOOKSHOT_ENTR;0x2210;MM_PIRATE_FORTRESS_INTERIOR;MM_PIRATE_FORTRESS_EXTERIOR;Hookshot;Pirate Fortress Exterior;Normal;350;525;0;23;239;0;Door;all
Great_Bay_Coast;MM_PIRATE_EXTERIOR_FROM_HOOKSHOT_LOOKOUT_ENTR;MM_PIRATE_INTERIOR_FROM_HOOKSHOT_LOOKOUT_ENTR;0x2220;MM_PIRATE_FORTRESS_INTERIOR;MM_PIRATE_FORTRESS_EXTERIOR;Hookshot Lookout;Pirate Fortress Exterior;Normal;354;480;0;354;27;0;Door;all
Great_Bay_Coast;MM_PIRATE_EXTERIOR_FROM_TREASURE_ENTR;MM_PIRATE_INTERIOR_FROM_TREASURE_ENTR;0x2230;MM_PIRATE_FORTRESS_INTERIOR;MM_PIRATE_FORTRESS_EXTERIOR;Treasure;Pirate Fortress Exterior;Normal;366;603;0;366;862;0;Door;all
Great_Bay_Coast;MM_PIRATE_EXTERIOR_FROM_TREASURE_EGG_ENTR;MM_PIRATE_INTERIOR_FROM_TREASURE_EGG_ENTR;0x2240;MM_PIRATE_FORTRESS_INTERIOR;MM_PIRATE_FORTRESS_EXTERIOR;Treasure Egg Side;Pirate Fortress Exterior;Normal;295;701;0;23;943;0;Door;all
Great_Bay_Coast;MM_PIRATE_EXTERIOR_FROM_CANON_ENTR;MM_PIRATE_INTERIOR_FROM_CANON_ENTR;0x2250;MM_PIRATE_FORTRESS_INTERIOR;MM_PIRATE_FORTRESS_EXTERIOR;Canon;Pirate Fortress Exterior;Normal;568;710;0;568;800;0;Door;all
Great_Bay_Coast;MM_PIRATE_EXTERIOR_FROM_CANON_EGG_ENTR;MM_PIRATE_INTERIOR_FROM_CANON_EGG_ENTR;0x2260;MM_PIRATE_FORTRESS_INTERIOR;MM_PIRATE_FORTRESS_EXTERIOR;Canon Egg Side;Pirate Fortress Exterior;Normal;652;621;0;744;570;0;Door;all
Great_Bay_Coast;MM_PIRATE_EXTERIOR_FROM_BARREL_ENTR;MM_PIRATE_INTERIOR_FROM_BARREL_ENTR;0x2270;MM_PIRATE_FORTRESS_INTERIOR;MM_PIRATE_FORTRESS_EXTERIOR;Barrel;Pirate Fortress Exterior;Normal;579;291;0;579;184;0;Generic_Entry;all
Great_Bay_Coast;MM_PIRATE_EXTERIOR_FROM_BARREL_EGG_ENTR;MM_PIRATE_INTERIOR_FROM_BARREL_EGG_ENTR;0x2280;MM_PIRATE_FORTRESS_INTERIOR;MM_PIRATE_FORTRESS_EXTERIOR;Barrel Egg Side;Pirate Fortress Exterior;Normal;433;340;0;433;113;0;Generic_Entry;all
Great_Bay_Coast;MM_PIRATE_FORTRESS_INTERIOR_FROM_LOOKOUT_ENTR;MM_PIRATE_FORTRESS_EXTERIOR_LOOKOUT_ENTR;0x22c0;MM_PIRATE_FORTRESS_ENTRANCE;MM_PIRATE_FORTRESS_EXTERIOR;Lookout;Pirate Fortress Exterior;Normal;693;336;0;744;337;0;Generic_Entry;all
Great_Bay_Coast;MM_PIRATE_EXTERIOR_CAUGHT;MM_PIRATE_ENTRANCE_FROM_EXTERIOR_CAUGHT;0x70400;MM_PIRATE_FORTRESS_ENTRANCE;MM_PIRATE_FORTRESS_EXTERIOR;Caught;Pirate Fortress Exterior -> Caught;One_Way_Out;535;480;0;744;480;0;Gerudo_Catch;all
Great_Bay_Coast;MM_PIRATE_INTERIOR_FROM_HOOKSHOT_ENTR;MM_PIRATE_EXTERIOR_FROM_HOOKSHOT_ENTR;0x4000;MM_PIRATE_FORTRESS_EXTERIOR;MM_PIRATE_FORTRESS_INTERIOR;Hookshot;Pirate Fortress Interior;Normal;461;403;0;461;117;0;Door;all
Great_Bay_Coast;MM_PIRATE_INTERIOR_FROM_HOOKSHOT_LOOKOUT_ENTR;MM_PIRATE_EXTERIOR_FROM_HOOKSHOT_LOOKOUT_ENTR;0x4010;MM_PIRATE_FORTRESS_EXTERIOR;MM_PIRATE_FORTRESS_INTERIOR;Hookshot Lookout;Pirate Fortress Interior;Normal;521;332;0;696;171;0;Door;all
