Game;SceneID;FromEntranceID;From;ToEntranceID;To;ElapsedSec
1;0x2d;0x5430;Termina Field - Path to Mountain Village;0x1400;Termina Field -> Ocean Gossip Grotto;24.4054
1;0x2d;0x5430;Termina Field - Path to Mountain Village;0x1410;Termina Field -> Swamp Gossip Grotto;62.4331
1;0x2d;0x5430;Termina Field - Path to Mountain Village;0x1420;Termina Field -> Canyon Gossip Grotto;37.7778
1;0x2d;0x5430;Termina Field - Path to Mountain Village;0x1430;Termina Field -> Mountain Gossip Grotto;19.6194
1;0x2d;0x5430;Termina Field - Path to Mountain Village;0x1470;Termina Field -> Dodongo Grotto;16.542
1;0x2d;0x5430;Termina Field - Path to Mountain Village;0x1490;Termina Field -> Scrub Grotto;38.1589
1;0x2d;0x5430;Termina Field - Path to Mountain Village;0x14b0;Termina Field -> Bio Baba Grotto;22.6569
1;0x2d;0x5430;Termina Field - Path to Mountain Village;0x14d0;Termina Field -> Peahat Grotto;40.2891
1;0x2d;0x5430;Termina Field - Path to Mountain Village;0x14d0;Termina Field -> Peahat Grotto;58.1731
1;0x2d;0x5430;Termina Field - Path to Mountain Village;0x3200;Termina Field -> Path to Mountain Village;3.00608
1;0x2d;0x5430;Termina Field - Path to Mountain Village;0x3e00;Termina Field -> Milk Road;54.2796
1;0x2d;0x5430;Termina Field - Path to Mountain Village;0x4c10;Termina Field -> Astral Observatory;58.9823
1;0x2d;0x5430;Termina Field - Path to Mountain Village;0x4c20;Telescope -> Astral Observatory;-1
1;0x2d;0x5430;Termina Field - Path to Mountain Village;0x6800;Termina Field -> Great Bay Coast;29.3581
1;0x2d;0x5430;Termina Field - Path to Mountain Village;0x7a00;Termina Field -> Road to Southern Swamp;63.2574
1;0x2d;0x5430;Termina Field - Path to Mountain Village;0xa000;Termina Field -> Road to Ikana;34.0539
1;0x2d;0x5430;Termina Field - Path to Mountain Village;0xd200;Termina Field -> East Clock Town;29.0863
1;0x2d;0x5430;Termina Field - Path to Mountain Village;0xd400;Termina Field -> West Clock Town;38.5663
1;0x2d;0x5430;Termina Field - Path to Mountain Village;0xd600;Termina Field -> North Clock Town;20.9087
1;0x2d;0x5430;Termina Field - Path to Mountain Village;0xd810;Termina Field -> South Clock Town;52.89
1;0x2d;0x5440;Termina Field - Road to Ikana;0x10000;Termina Field -> Pillar Grotto;19.1253
1;0x2d;0x5440;Termina Field - Road to Ikana;0x10001;Termina Field -> Tall Grass Grotto;26.091
1;0x2d;0x5440;Termina Field - Road to Ikana;0x1000d;Termina Field -> Cow Grotto;34.5861
1;0x2d;0x5440;Termina Field - Road to Ikana;0x1400;Termina Field -> Ocean Gossip Grotto;35.715
1;0x2d;0x5440;Termina Field - Road to Ikana;0x1410;Termina Field -> Swamp Gossip Grotto;38.1207
1;0x2d;0x5440;Termina Field - Road to Ikana;0x1420;Termina Field -> Canyon Gossip Grotto;10.9613
1;0x2d;0x5440;Termina Field - Road to Ikana;0x1430;Termina Field -> Mountain Gossip Grotto;23.7473
1;0x2d;0x5440;Termina Field - Road to Ikana;0x1470;Termina Field -> Dodongo Grotto;34.6977
1;0x2d;0x5440;Termina Field - Road to Ikana;0x1490;Termina Field -> Scrub Grotto;14.0434
1;0x2d;0x5440;Termina Field - Road to Ikana;0x14b0;Termina Field -> Bio Baba Grotto;45.1195
1;0x2d;0x5440;Termina Field - Road to Ikana;0x14d0;Termina Field -> Peahat Grotto;37.6999
1;0x2d;0x5440;Termina Field - Road to Ikana;0x3200;Termina Field -> Path to Mountain Village;44.2177
1;0x2d;0x5440;Termina Field - Road to Ikana;0x3e00;Termina Field -> Milk Road;45.0755
1;0x2d;0x5440;Termina Field - Road to Ikana;0x4c10;Termina Field -> Astral Observatory;28.2475
1;0x2d;0x5440;Termina Field - Road to Ikana;0x4c20;Telescope -> Astral Observatory;-1
1;0x2d;0x5440;Termina Field - Road to Ikana;0x6800;Termina Field -> Great Bay Coast;51.3669
1;0x2d;0x5440;Termina Field - Road to Ikana;0x7a00;Termina Field -> Road to Southern Swamp;36.4947
1;0x2d;0x5440;Termina Field - Road to Ikana;0xa000;Termina Field -> Road to Ikana;3.0345
1;0x2d;0x5440;Termina Field - Road to Ikana;0xd200;Termina Field -> East Clock Town;15.9124
1;0x2d;0x5440;Termina Field - Road to Ikana;0xd400;Termina Field -> West Clock Town;38.0411
1;0x2d;0x5440;Termina Field - Road to Ikana;0xd600;Termina Field -> North Clock Town;24.6547
1;0x2d;0x5440;Termina Field - Road to Ikana;0xd810;Termina Field -> South Clock Town;35.5091
1;0x2d;0x5450;Termina Field - Milk Road;0x10000;Termina Field -> Pillar Grotto;44.5795
1;0x2d;0x5450;Termina Field - Milk Road;0x10001;Termina Field -> Tall Grass Grotto;27.5248
1;0x2d;0x5450;Termina Field - Milk Road;0x1000d;Termina Field -> Cow Grotto;23.8755
1;0x2d;0x5450;Termina Field - Milk Road;0x1400;Termina Field -> Ocean Gossip Grotto;38.474
1;0x2d;0x5450;Termina Field - Milk Road;0x1410;Termina Field -> Swamp Gossip Grotto;9.47403
1;0x2d;0x5450;Termina Field - Milk Road;0x1420;Termina Field -> Canyon Gossip Grotto;43.6276
1;0x2d;0x5450;Termina Field - Milk Road;0x1430;Termina Field -> Mountain Gossip Grotto;50.3421
1;0x2d;0x5450;Termina Field - Milk Road;0x1470;Termina Field -> Dodongo Grotto;47.9764
1;0x2d;0x5450;Termina Field - Milk Road;0x1490;Termina Field -> Scrub Grotto;38.3396
1;0x2d;0x5450;Termina Field - Milk Road;0x14b0;Termina Field -> Bio Baba Grotto;30.8489
1;0x2d;0x5450;Termina Field - Milk Road;0x14d0;Termina Field -> Peahat Grotto;9.78066
1;0x2d;0x5450;Termina Field - Milk Road;0x3200;Termina Field -> Path to Mountain Village;63.3791
1;0x2d;0x5450;Termina Field - Milk Road;0x3e00;Termina Field -> Milk Road;4.02139
1;0x2d;0x5450;Termina Field - Milk Road;0x3e40;Warp Owl -> Milk Road - Owl Statue;2.40778
1;0x2d;0x5450;Termina Field - Milk Road;0x4c10;Termina Field -> Astral Observatory;53.0241
1;0x2d;0x5450;Termina Field - Milk Road;0x4c20;Telescope -> Astral Observatory;-1
1;0x2d;0x5450;Termina Field - Milk Road;0x6800;Termina Field -> Great Bay Coast;40.0301
1;0x2d;0x5450;Termina Field - Milk Road;0x7a00;Termina Field -> Road to Southern Swamp;20.023
1;0x2d;0x5450;Termina Field - Milk Road;0xa000;Termina Field -> Road to Ikana;46.1558
1;0x2d;0x5450;Termina Field - Milk Road;0xd200;Termina Field -> East Clock Town;39.758
1;0x2d;0x5450;Termina Field - Milk Road;0xd400;Termina Field -> West Clock Town;34.305
1;0x2d;0x5450;Termina Field - Milk Road;0xd600;Termina Field -> North Clock Town;48.334
1;0x2d;0x5450;Termina Field - Milk Road;0xd810;Termina Field -> South Clock Town;25.2825
1;0x2d;0x5460;Termina Field - South Clock Town;0x10000;Termina Field -> Pillar Grotto;24.6834
1;0x2d;0x5460;Termina Field - South Clock Town;0x10001;Termina Field -> Tall Grass Grotto;13.0841
1;0x2d;0x5460;Termina Field - South Clock Town;0x1000d;Termina Field -> Cow Grotto;14.9911
1;0x2d;0x5460;Termina Field - South Clock Town;0x1400;Termina Field -> Ocean Gossip Grotto;25.2007
1;0x2d;0x5460;Termina Field - South Clock Town;0x1410;Termina Field -> Swamp Gossip Grotto;17.003
1;0x2d;0x5460;Termina Field - South Clock Town;0x1420;Termina Field -> Canyon Gossip Grotto;26.2501
1;0x2d;0x5460;Termina Field - South Clock Town;0x1430;Termina Field -> Mountain Gossip Grotto;32.9672
1;0x2d;0x5460;Termina Field - South Clock Town;0x1470;Termina Field -> Dodongo Grotto;49.8494
1;0x2d;0x5460;Termina Field - South Clock Town;0x1490;Termina Field -> Scrub Grotto;21.5735
1;0x2d;0x5460;Termina Field - South Clock Town;0x14b0;Termina Field -> Bio Baba Grotto;30.9196
1;0x2d;0x5460;Termina Field - South Clock Town;0x14d0;Termina Field -> Peahat Grotto;16.3111
1;0x2d;0x5460;Termina Field - South Clock Town;0x3200;Termina Field -> Path to Mountain Village;52.4811
1;0x2d;0x5460;Termina Field - South Clock Town;0x3e00;Termina Field -> Milk Road;21.8689
1;0x2d;0x5460;Termina Field - South Clock Town;0x4c10;Termina Field -> Astral Observatory;35.5839
1;0x2d;0x5460;Termina Field - South Clock Town;0x4c20;Telescope -> Astral Observatory;-1
1;0x2d;0x5460;Termina Field - South Clock Town;0x6800;Termina Field -> Great Bay Coast;34.6329
1;0x2d;0x5460;Termina Field - South Clock Town;0x7a00;Termina Field -> Road to Southern Swamp;19.2843
1;0x2d;0x5460;Termina Field - South Clock Town;0xa000;Termina Field -> Road to Ikana;26.3665
1;0x2d;0x5460;Termina Field - South Clock Town;0xd200;Termina Field -> East Clock Town;18.3661
1;0x2d;0x5460;Termina Field - South Clock Town;0xd400;Termina Field -> West Clock Town;17.3143
1;0x2d;0x5460;Termina Field - South Clock Town;0xd600;Termina Field -> North Clock Town;32.1912
1;0x2d;0x5460;Termina Field - South Clock Town;0xd810;Termina Field -> South Clock Town;3.83191
1;0x2d;0x5470;Termina Field - East Clock Town;0x10000;Termina Field -> Pillar Grotto;11.845
1;0x2d;0x5470;Termina Field - East Clock Town;0x10001;Termina Field -> Tall Grass Grotto;20.5923
1;0x2d;0x5470;Termina Field - East Clock Town;0x1000d;Termina Field -> Cow Grotto;26.8173
1;0x2d;0x5470;Termina Field - East Clock Town;0x1400;Termina Field -> Ocean Gossip Grotto;39.0778
1;0x2d;0x5470;Termina Field - East Clock Town;0x1410;Termina Field -> Swamp Gossip Grotto;28.8868
1;0x2d;0x5470;Termina Field - East Clock Town;0x1420;Termina Field -> Canyon Gossip Grotto;16.271
1;0x2d;0x5470;Termina Field - East Clock Town;0x1430;Termina Field -> Mountain Gossip Grotto;17.0481
1;0x2d;0x5470;Termina Field - East Clock Town;0x1470;Termina Field -> Dodongo Grotto;29.6268
1;0x2d;0x5470;Termina Field - East Clock Town;0x1490;Termina Field -> Scrub Grotto;16.4759
1;0x2d;0x5470;Termina Field - East Clock Town;0x14b0;Termina Field -> Bio Baba Grotto;42.0488
1;0x2d;0x5470;Termina Field - East Clock Town;0x14d0;Termina Field -> Peahat Grotto;27.9769
1;0x2d;0x5470;Termina Field - East Clock Town;0x3200;Termina Field -> Path to Mountain Village;37.7024
1;0x2d;0x5470;Termina Field - East Clock Town;0x3e00;Termina Field -> Milk Road;35.8422
1;0x2d;0x5470;Termina Field - East Clock Town;0x4c10;Termina Field -> Astral Observatory;32.2518
1;0x2d;0x5470;Termina Field - East Clock Town;0x4c20;Telescope -> Astral Observatory;-1
1;0x2d;0x5470;Termina Field - East Clock Town;0x6800;Termina Field -> Great Bay Coast;46.7879
1;0x2d;0x5470;Termina Field - East Clock Town;0x7a00;Termina Field -> Road to Southern Swamp;29.9846
1;0x2d;0x5470;Termina Field - East Clock Town;0xa000;Termina Field -> Road to Ikana;14.5647
1;0x2d;0x5470;Termina Field - East Clock Town;0xd200;Termina Field -> East Clock Town;3.63997
1;0x2d;0x5470;Termina Field - East Clock Town;0xd400;Termina Field -> West Clock Town;32.0775
1;0x2d;0x5470;Termina Field - East Clock Town;0xd600;Termina Field -> North Clock Town;17.8259
1;0x2d;0x5470;Termina Field - East Clock Town;0xd810;Termina Field -> South Clock Town;17.9326
1;0x2d;0x5480;Termina Field - North Clock Town;0x10000;Termina Field -> Pillar Grotto;25.0996
1;0x2d;0x5480;Termina Field - North Clock Town;0x10001;Termina Field -> Tall Grass Grotto;36.6202
1;0x2d;0x5480;Termina Field - North Clock Town;0x1000d;Termina Field -> Cow Grotto;38.9138
1;0x2d;0x5480;Termina Field - North Clock Town;0x1400;Termina Field -> Ocean Gossip Grotto;16.8271
1;0x2d;0x5480;Termina Field - North Clock Town;0x1410;Termina Field -> Swamp Gossip Grotto;38.046
1;0x2d;0x5480;Termina Field - North Clock Town;0x1420;Termina Field -> Canyon Gossip Grotto;28.0063
1;0x2d;0x5480;Termina Field - North Clock Town;0x1430;Termina Field -> Mountain Gossip Grotto;6.35654
1;0x2d;0x5480;Termina Field - North Clock Town;0x1470;Termina Field -> Dodongo Grotto;14.9006
1;0x2d;0x5480;Termina Field - North Clock Town;0x1490;Termina Field -> Scrub Grotto;28.5645
1;0x2d;0x5480;Termina Field - North Clock Town;0x1490;Termina Field -> Scrub Grotto;38.0583
1;0x2d;0x5480;Termina Field - North Clock Town;0x14b0;Termina Field -> Bio Baba Grotto;29.8551
1;0x2d;0x5480;Termina Field - North Clock Town;0x14d0;Termina Field -> Peahat Grotto;32.8493
1;0x2d;0x5480;Termina Field - North Clock Town;0x3200;Termina Field -> Path to Mountain Village;23.7046
1;0x2d;0x5480;Termina Field - North Clock Town;0x3e00;Termina Field -> Milk Road;39.0055
1;0x2d;0x5480;Termina Field - North Clock Town;0x4c10;Termina Field -> Astral Observatory;43.3756
1;0x2d;0x5480;Termina Field - North Clock Town;0x4c20;Telescope -> Astral Observatory;-1
1;0x2d;0x5480;Termina Field - North Clock Town;0x6800;Termina Field -> Great Bay Coast;34.089
1;0x2d;0x5480;Termina Field - North Clock Town;0x7a00;Termina Field -> Road to Southern Swamp;43.3689
1;0x2d;0x5480;Termina Field - North Clock Town;0xa000;Termina Field -> Road to Ikana;24.7397
1;0x2d;0x5480;Termina Field - North Clock Town;0xd200;Termina Field -> East Clock Town;18.364
1;0x2d;0x5480;Termina Field - North Clock Town;0xd400;Termina Field -> West Clock Town;17.4758
1;0x2d;0x5480;Termina Field - North Clock Town;0xd600;Termina Field -> North Clock Town;2.78617
1;0x2d;0x5480;Termina Field - North Clock Town;0xd810;Termina Field -> South Clock Town;30.8268
1;0x2d;0x5490;Termina Field - Astral Observatory;0x10000;Termina Field -> Pillar Grotto;28.2027
1;0x2d;0x5490;Termina Field - Astral Observatory;0x10001;Termina Field -> Tall Grass Grotto;22.091
1;0x2d;0x5490;Termina Field - Astral Observatory;0x1000d;Termina Field -> Cow Grotto;29.5861
1;0x2d;0x5490;Termina Field - Astral Observatory;0x1400;Termina Field -> Ocean Gossip Grotto;46.147
1;0x2d;0x5490;Termina Field - Astral Observatory;0x1410;Termina Field -> Swamp Gossip Grotto;33.1207
1;0x2d;0x5490;Termina Field - Astral Observatory;0x1420;Termina Field -> Canyon Gossip Grotto;15.9773
1;0x2d;0x5490;Termina Field - Astral Observatory;0x1430;Termina Field -> Mountain Gossip Grotto;33.907
1;0x2d;0x5490;Termina Field - Astral Observatory;0x1470;Termina Field -> Dodongo Grotto;46.013
1;0x2d;0x5490;Termina Field - Astral Observatory;0x1490;Termina Field -> Scrub Grotto;11.3626
1;0x2d;0x5490;Termina Field - Astral Observatory;0x14b0;Termina Field -> Bio Baba Grotto;50.8411
1;0x2d;0x5490;Termina Field - Astral Observatory;0x14d0;Termina Field -> Peahat Grotto;33.6999
1;0x2d;0x5490;Termina Field - Astral Observatory;0x3200;Termina Field -> Path to Mountain Village;55.9666
1;0x2d;0x5490;Termina Field - Astral Observatory;0x3e00;Termina Field -> Milk Road;41.0755
1;0x2d;0x5490;Termina Field - Astral Observatory;0x4c10;Termina Field -> Astral Observatory;4.43794
1;0x2d;0x5490;Termina Field - Astral Observatory;0x4c20;Telescope -> Astral Observatory;-1
1;0x2d;0x5490;Termina Field - Astral Observatory;0x6800;Termina Field -> Great Bay Coast;56.1023
1;0x2d;0x5490;Termina Field - Astral Observatory;0x7a00;Termina Field -> Road to Southern Swamp;31.4947
1;0x2d;0x5490;Termina Field - Astral Observatory;0xa000;Termina Field -> Road to Ikana;20.99
1;0x2d;0x5490;Termina Field - Astral Observatory;0xd200;Termina Field -> East Clock Town;21.9366
1;0x2d;0x5490;Termina Field - Astral Observatory;0xd400;Termina Field -> West Clock Town;39.9234
1;0x2d;0x5490;Termina Field - Astral Observatory;0xd600;Termina Field -> North Clock Town;35.8032
1;0x2d;0x5490;Termina Field - Astral Observatory;0xd810;Termina Field -> South Clock Town;28.5091
1;0x2d;0x54a0;Termina Field - Telescope;0x10000;Termina Field -> Pillar Grotto;-1
1;0x2d;0x54a0;Termina Field - Telescope;0x10001;Termina Field -> Tall Grass Grotto;-1
1;0x2d;0x54a0;Termina Field - Telescope;0x1000d;Termina Field -> Cow Grotto;-1
1;0x2d;0x54a0;Termina Field - Telescope;0x1400;Termina Field -> Ocean Gossip Grotto;-1
1;0x2d;0x54a0;Termina Field - Telescope;0x1410;Termina Field -> Swamp Gossip Grotto;-1
1;0x2d;0x54a0;Termina Field - Telescope;0x1420;Termina Field -> Canyon Gossip Grotto;-1
1;0x2d;0x54a0;Termina Field - Telescope;0x1430;Termina Field -> Mountain Gossip Grotto;-1
1;0x2d;0x54a0;Termina Field - Telescope;0x1470;Termina Field -> Dodongo Grotto;-1
1;0x2d;0x54a0;Termina Field - Telescope;0x1490;Termina Field -> Scrub Grotto;-1
1;0x2d;0x54a0;Termina Field - Telescope;0x14b0;Termina Field -> Bio Baba Grotto;-1
1;0x2d;0x54a0;Termina Field - Telescope;0x14d0;Termina Field -> Peahat Grotto;-1
1;0x2d;0x54a0;Termina Field - Telescope;0x3200;Termina Field -> Path to Mountain Village;-1
1;0x2d;0x54a0;Termina Field - Telescope;0x3e00;Termina Field -> Milk Road;-1
1;0x2d;0x54a0;Termina Field - Telescope;0x4c10;Termina Field -> Astral Observatory;-1
1;0x2d;0x54a0;Termina Field - Telescope;0x4c20;Telescope -> Astral Observatory;2.23555
1;0x2d;0x54a0;Termina Field - Telescope;0x6800;Termina Field -> Great Bay Coast;-1
1;0x2d;0x54a0;Termina Field - Telescope;0x7a00;Termina Field -> Road to Southern Swamp;-1
1;0x2d;0x54a0;Termina Field - Telescope;0xa000;Termina Field -> Road to Ikana;-1
1;0x2d;0x54a0;Termina Field - Telescope;0xd200;Termina Field -> East Clock Town;-1
1;0x2d;0x54a0;Termina Field - Telescope;0xd400;Termina Field -> West Clock Town;-1
1;0x2d;0x54a0;Termina Field - Telescope;0xd600;Termina Field -> North Clock Town;-1
1;0x2d;0x54a0;Termina Field - Telescope;0xd810;Termina Field -> South Clock Town;-1
1;0x2e;0x5600;Post Office - West Clock Town;0xd470;Post Office -> West Clock Town;3.17192
1;0x2f;0x5800;Laboratory - Great Bay Coast;0x6870;Laboratory -> Great Bay Coast;1.99306
1;0x30;0x5a00;Dampe's House - Ikana Grave 3 - Ikana Grave 3;0x80400;Ikana Graveyard -> Dampe's House -> Ikana Graveyard;16.4905
1;0x30;0x5a00;Dampe's House - Ikana Grave 3 - Ikana Grave 3;0xff00;Ikana Graveyard -> Dampe's House -> Wallmaster;18.122
1;0x32;0x5e00;Goron Shrine - Goron City;0x9420;Goron Shrine -> Goron City;4.00926
1;0x32;0x5e10;Goron Shrine - Goron Shop;0x7400;Goron Shrine -> Goron Shop;4.0884
1;0x10;0x600;Stables - Romani's Ranch;0x6420;Stables -> Romani's Ranch;2.75846
1;0x33;0x6000;Zora's Theater Front - Zora Cape Front;0x6a10;Zora's Theater Front -> Zora Cape Front;5.22271
1;0x33;0x6000;Zora's Theater Front - Zora Cape Front;0x6a20;Zora's Theater Back -> Zora Cape Peninsula;15.2926
1;0x33;0x6000;Zora's Theater Front - Zora Cape Front;0x9200;Zora Hall -> Tijo's Room;14.5869
1;0x33;0x6000;Zora's Theater Front - Zora Cape Front;0x9210;Zora Hall -> Japas' Room;19.6791
1;0x33;0x6000;Zora's Theater Front - Zora Cape Front;0x9220;Zora Hall -> Lulu's Room;17.0186
1;0x33;0x6000;Zora's Theater Front - Zora Cape Front;0x9230;Zora Hall -> Evans' Room;17.4307
1;0x33;0x6000;Zora's Theater Front - Zora Cape Front;0x9250;Zora Hall -> Zora Shop;14.8555
1;0x33;0x6010;Zora's Theater Back - Zora Cape Peninsula;0x6a10;Zora's Theater Front -> Zora Cape Front;7.42581
1;0x33;0x6010;Zora's Theater Back - Zora Cape Peninsula;0x6a20;Zora's Theater Back -> Zora Cape Peninsula;2.68965
1;0x33;0x6010;Zora's Theater Back - Zora Cape Peninsula;0x9200;Zora Hall -> Tijo's Room;7.13698
1;0x33;0x6010;Zora's Theater Back - Zora Cape Peninsula;0x9210;Zora Hall -> Japas' Room;7.95134
1;0x33;0x6010;Zora's Theater Back - Zora Cape Peninsula;0x9220;Zora Hall -> Lulu's Room;13.804
1;0x33;0x6010;Zora's Theater Back - Zora Cape Peninsula;0x9230;Zora Hall -> Evans' Room;12.6524
1;0x33;0x6010;Zora's Theater Back - Zora Cape Peninsula;0x9250;Zora Hall -> Zora Shop;4.51942
1;0x33;0x6010;Zora's Theater Back - Zora Cape Peninsula;0x9250;Zora Hall -> Zora Shop;4.26642
1;0x33;0x6020;Zora Hall - Zora Shop;0x6a10;Zora's Theater Front -> Zora Cape Front;18.5083
1;0x33;0x6020;Zora Hall - Zora Shop;0x6a20;Zora's Theater Back -> Zora Cape Peninsula;4.18792
1;0x33;0x6020;Zora Hall - Zora Shop;0x9200;Zora Hall -> Tijo's Room;5.87812
1;0x33;0x6020;Zora Hall - Zora Shop;0x9210;Zora Hall -> Japas' Room;7.57423
1;0x33;0x6020;Zora Hall - Zora Shop;0x9220;Zora Hall -> Lulu's Room;15.1656
1;0x33;0x6020;Zora Hall - Zora Shop;0x9230;Zora Hall -> Evans' Room;11.9395
1;0x33;0x6020;Zora Hall - Zora Shop;0x9250;Zora Hall -> Zora Shop;2.78523
1;0x33;0x6030;Zora Hall - Lulu's Room;0x6a10;Zora's Theater Front -> Zora Cape Front;19.1678
1;0x33;0x6030;Zora Hall - Lulu's Room;0x6a20;Zora's Theater Back -> Zora Cape Peninsula;16.5635
1;0x33;0x6030;Zora Hall - Lulu's Room;0x9200;Zora Hall -> Tijo's Room;10.7945
1;0x33;0x6030;Zora Hall - Lulu's Room;0x9210;Zora Hall -> Japas' Room;9.14038
1;0x33;0x6030;Zora Hall - Lulu's Room;0x9220;Zora Hall -> Lulu's Room;2.95149
1;0x33;0x6030;Zora Hall - Lulu's Room;0x9230;Zora Hall -> Evans' Room;4.49737
1;0x33;0x6030;Zora Hall - Lulu's Room;0x9250;Zora Hall -> Zora Shop;16.4681
1;0x33;0x6040;Zora Hall - Evans' Room;0x6a10;Zora's Theater Front -> Zora Cape Front;17.8784
1;0x33;0x6040;Zora Hall - Evans' Room;0x6a20;Zora's Theater Back -> Zora Cape Peninsula;12.9908
1;0x33;0x6040;Zora Hall - Evans' Room;0x9200;Zora Hall -> Tijo's Room;9.23125
1;0x33;0x6040;Zora Hall - Evans' Room;0x9210;Zora Hall -> Japas' Room;7.6692
1;0x33;0x6040;Zora Hall - Evans' Room;0x9220;Zora Hall -> Lulu's Room;4.70338
1;0x33;0x6040;Zora Hall - Evans' Room;0x9230;Zora Hall -> Evans' Room;2.90714
1;0x33;0x6040;Zora Hall - Evans' Room;0x9250;Zora Hall -> Zora Shop;12.3967
1;0x33;0x6050;Zora Hall - Japas' Room;0x6a10;Zora's Theater Front -> Zora Cape Front;20.4608
1;0x33;0x6050;Zora Hall - Japas' Room;0x6a20;Zora's Theater Back -> Zora Cape Peninsula;8.23636
1;0x33;0x6050;Zora Hall - Japas' Room;0x9200;Zora Hall -> Tijo's Room;4.51597
1;0x33;0x6050;Zora Hall - Japas' Room;0x9210;Zora Hall -> Japas' Room;2.95655
1;0x33;0x6050;Zora Hall - Japas' Room;0x9220;Zora Hall -> Lulu's Room;9.07544
1;0x33;0x6050;Zora Hall - Japas' Room;0x9230;Zora Hall -> Evans' Room;7.62064
1;0x33;0x6050;Zora Hall - Japas' Room;0x9250;Zora Hall -> Zora Shop;7.63069
1;0x33;0x6060;Zora Hall - Tijo's Room;0x6a10;Zora's Theater Front -> Zora Cape Front;18.0651
1;0x33;0x6060;Zora Hall - Tijo's Room;0x6a20;Zora's Theater Back -> Zora Cape Peninsula;6.37396
1;0x33;0x6060;Zora Hall - Tijo's Room;0x9200;Zora Hall -> Tijo's Room;2.9465
1;0x33;0x6060;Zora Hall - Tijo's Room;0x9210;Zora Hall -> Japas' Room;4.36148
1;0x33;0x6060;Zora Hall - Tijo's Room;0x9220;Zora Hall -> Lulu's Room;10.4816
1;0x33;0x6060;Zora Hall - Tijo's Room;0x9230;Zora Hall -> Evans' Room;8.96538
1;0x33;0x6060;Zora Hall - Tijo's Room;0x9250;Zora Hall -> Zora Shop;6.01972
1;0x78;0x610;Ranch House - Romani's Ranch;0x6430;Ranch House -> Romani's Ranch;2.69507
1;0x34;0x6200;Trading Post - West Clock Town;0x84a0;Warp Owl -> Southern Swamp - Owl Statue;11.496
1;0x34;0x6200;Trading Post - West Clock Town;0xd450;Trading Post -> West Clock Town;3.11677
1;0x35;0x6400;Romani's Ranch - Milk Road;0x3e10;Romani's Ranch -> Milk Road;3.65516
1;0x35;0x6400;Romani's Ranch - Milk Road;0x600;Romani's Ranch -> Stables;20.2347
1;0x35;0x6400;Romani's Ranch - Milk Road;0x610;Romani's Ranch -> Ranch House;21.9755
1;0x35;0x6400;Romani's Ranch - Milk Road;0x7c00;Romani's Ranch -> Doggy Racetrack;27.9137
1;0x35;0x6400;Romani's Ranch - Milk Road;0x7e00;Romani's Ranch -> Cucco Shack;29.7248
1;0x35;0x6420;Romani's Ranch - Stables;0x3e10;Romani's Ranch -> Milk Road;20.6301
1;0x35;0x6420;Romani's Ranch - Stables;0x600;Romani's Ranch -> Stables;3.16019
1;0x35;0x6420;Romani's Ranch - Stables;0x610;Romani's Ranch -> Ranch House;5.46417
1;0x35;0x6420;Romani's Ranch - Stables;0x7c00;Romani's Ranch -> Doggy Racetrack;17.418
1;0x35;0x6420;Romani's Ranch - Stables;0x7e00;Romani's Ranch -> Cucco Shack;16.4502
1;0x35;0x6430;Romani's Ranch - Ranch House;0x3e10;Romani's Ranch -> Milk Road;22.6392
1;0x35;0x6430;Romani's Ranch - Ranch House;0x600;Romani's Ranch -> Stables;5.32278
1;0x35;0x6430;Romani's Ranch - Ranch House;0x610;Romani's Ranch -> Ranch House;3.14086
1;0x35;0x6430;Romani's Ranch - Ranch House;0x7c00;Romani's Ranch -> Doggy Racetrack;15.4799
1;0x35;0x6430;Romani's Ranch - Ranch House;0x7e00;Romani's Ranch -> Cucco Shack;13.7534
1;0x35;0x6440;Romani's Ranch - Cucco Shack;0x3e10;Romani's Ranch -> Milk Road;29.7745
1;0x35;0x6440;Romani's Ranch - Cucco Shack;0x600;Romani's Ranch -> Stables;15.9903
1;0x35;0x6440;Romani's Ranch - Cucco Shack;0x610;Romani's Ranch -> Ranch House;14.1209
1;0x35;0x6440;Romani's Ranch - Cucco Shack;0x7c00;Romani's Ranch -> Doggy Racetrack;6.64984
1;0x35;0x6440;Romani's Ranch - Cucco Shack;0x7e00;Romani's Ranch -> Cucco Shack;3.50531
1;0x35;0x6450;Romani's Ranch - Doggy Racetrack;0x3e10;Romani's Ranch -> Milk Road;28.3783
1;0x35;0x6450;Romani's Ranch - Doggy Racetrack;0x600;Romani's Ranch -> Stables;16.8748
1;0x35;0x6450;Romani's Ranch - Doggy Racetrack;0x610;Romani's Ranch -> Ranch House;15.0796
1;0x35;0x6450;Romani's Ranch - Doggy Racetrack;0x7c00;Romani's Ranch -> Doggy Racetrack;3.52577
1;0x35;0x6450;Romani's Ranch - Doggy Racetrack;0x7e00;Romani's Ranch -> Cucco Shack;6.50238
1;0x36;0x6600;Boss Arena - Twinmold's Lair - Twinmold's Lair;0x20700;Warp Boss -> Twinmold's Lair -> Warp Boss;6.62348
1;0x36;0x6600;Boss Arena - Twinmold's Lair - Twinmold's Lair;0x66000;Boss Arena -> Twinmold's Lair -> Boss Arena;-1
1;0x37;0x6800;Great Bay Coast - Termina Field;0x10008;Great Bay Coast -> Open Grotto;25.9736
